person,personLabel,category,property,propertyLabel,startYear,profession,professionLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q137249,Mohammad Ali Jafari,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1980,http://www.wikidata.org/entity/Q82955,politician,18,,2024-05-05T08:48:53Z
http://www.wikidata.org/entity/Q152534,Alfredo Stroessner,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1929,http://www.wikidata.org/entity/Q82955,politician,67,,2024-11-11T11:34:08Z
http://www.wikidata.org/entity/Q145627,John Gavin,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1956,http://www.wikidata.org/entity/Q82955,politician,34,,2024-12-02T16:31:58Z
http://www.wikidata.org/entity/Q153586,Christian IV of Denmark,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1588,http://www.wikidata.org/entity/Q82955,politician,62,,2024-12-08T14:55:23Z
http://www.wikidata.org/entity/Q128911,Ezer Weizman,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1941,http://www.wikidata.org/entity/Q82955,politician,47,,2024-11-22T11:30:33Z
http://www.wikidata.org/entity/Q152293,Aram Khachaturian,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1926,http://www.wikidata.org/entity/Q82955,politician,79,,2024-12-08T04:12:47Z
http://www.wikidata.org/entity/Q125731,Ehud Barak,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1959,http://www.wikidata.org/entity/Q82955,politician,66,,2024-11-24T17:24:53Z
http://www.wikidata.org/entity/Q155734,"Louis-Alexandre Berthier, Prince of Neufchatel and of Wagram",Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1764,http://www.wikidata.org/entity/Q82955,politician,45,,2024-11-23T03:46:35Z
http://www.wikidata.org/entity/Q128949,Miri Regev,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1983,http://www.wikidata.org/entity/Q82955,politician,29,,2024-11-18T03:44:58Z
http://www.wikidata.org/entity/Q154959,Hugo Grotius,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1598,http://www.wikidata.org/entity/Q82955,politician,91,,2024-12-08T04:15:17Z
http://www.wikidata.org/entity/Q133318,Marat Safin,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1997,http://www.wikidata.org/entity/Q82955,politician,68,,2024-10-11T23:26:19Z
http://www.wikidata.org/entity/Q150851,Colin Powell,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1958,http://www.wikidata.org/entity/Q82955,politician,83,,2024-11-22T04:00:18Z
http://www.wikidata.org/entity/Q152777,Plaek Phibunsongkhram,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1914,http://www.wikidata.org/entity/Q82955,politician,53,,2024-11-01T00:32:42Z
http://www.wikidata.org/entity/Q124993,Leopoldo Fortunato Galtieri,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1943,http://www.wikidata.org/entity/Q82955,politician,54,,2024-10-04T22:01:53Z
http://www.wikidata.org/entity/Q155022,Alfred von Tirpitz,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1869,http://www.wikidata.org/entity/Q82955,politician,41,,2024-12-08T18:25:42Z
http://www.wikidata.org/entity/Q130586,George IV of the United Kingdom,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1780,http://www.wikidata.org/entity/Q82955,politician,91,,2024-12-09T14:19:38Z
http://www.wikidata.org/entity/Q128983,George Rooke,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1672,http://www.wikidata.org/entity/Q82955,politician,24,,2024-10-19T15:52:05Z
http://www.wikidata.org/entity/Q154421,Ed Asner,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1957,http://www.wikidata.org/entity/Q82955,politician,81,,2024-11-22T04:05:04Z
http://www.wikidata.org/entity/Q154418,Josip Jelačić,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1819,http://www.wikidata.org/entity/Q82955,politician,41,,2024-12-02T08:55:46Z
http://www.wikidata.org/entity/Q151075,"Francis I, Holy Roman Emperor",Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1730,http://www.wikidata.org/entity/Q82955,politician,67,,2024-12-08T04:11:35Z
http://www.wikidata.org/entity/Q212872,Alcaeus of Mytilene,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,-700,http://www.wikidata.org/entity/Q82955,politician,63,,2024-10-12T23:08:50Z
http://www.wikidata.org/entity/Q200085,Pietro Badoglio,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1892,http://www.wikidata.org/entity/Q82955,politician,67,,2024-12-08T16:05:00Z
http://www.wikidata.org/entity/Q202770,Alexei Kosygin,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1919,http://www.wikidata.org/entity/Q82955,politician,62,,2024-11-24T23:48:28Z
http://www.wikidata.org/entity/Q207499,Syagrius,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,471,http://www.wikidata.org/entity/Q82955,politician,44,,2024-10-28T21:33:13Z
http://www.wikidata.org/entity/Q213746,Augusto Nicolás Calderón Sandino,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1927,http://www.wikidata.org/entity/Q82955,politician,54,,2024-10-28T21:39:45Z
http://www.wikidata.org/entity/Q200029,Ahmad Shah Massoud,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1975,http://www.wikidata.org/entity/Q82955,politician,77,,2024-12-08T07:46:11Z
http://www.wikidata.org/entity/Q192377,João Figueiredo,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1937,http://www.wikidata.org/entity/Q82955,politician,47,,2024-11-16T10:20:05Z
http://www.wikidata.org/entity/Q201794,Tomasz Frankowski,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1992,http://www.wikidata.org/entity/Q82955,politician,47,,2024-11-12T10:42:53Z
http://www.wikidata.org/entity/Q190071,Ayub Khan,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1928,http://www.wikidata.org/entity/Q82955,politician,65,,2024-10-25T01:21:11Z
http://www.wikidata.org/entity/Q204338,Rodion Malinovsky,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1914,http://www.wikidata.org/entity/Q82955,politician,54,,2024-11-18T04:29:36Z
http://www.wikidata.org/entity/Q192894,"Miguel Primo de Rivera, 2nd Marquis of Estella",Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1884,http://www.wikidata.org/entity/Q82955,politician,61,,2024-11-25T07:42:33Z
http://www.wikidata.org/entity/Q189145,Antonio López de Santa Anna,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1810,http://www.wikidata.org/entity/Q82955,politician,58,,2024-10-20T11:06:31Z
http://www.wikidata.org/entity/Q203036,Rafael del Riego,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1807,http://www.wikidata.org/entity/Q82955,politician,46,,2024-11-16T21:54:09Z
http://www.wikidata.org/entity/Q202553,Than Shwe,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1953,http://www.wikidata.org/entity/Q82955,politician,49,,2024-11-03T11:27:53Z
http://www.wikidata.org/entity/Q216129,Horatio Kitchener,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1871,http://www.wikidata.org/entity/Q82955,politician,53,,2024-11-14T11:43:03Z
http://www.wikidata.org/entity/Q210734,Youssou N’Dour,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1971,http://www.wikidata.org/entity/Q82955,politician,56,,2024-11-24T16:08:42Z
http://www.wikidata.org/entity/Q208116,Sergey Mikhalkov,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1928,http://www.wikidata.org/entity/Q82955,politician,56,,2024-12-08T04:38:27Z
http://www.wikidata.org/entity/Q207942,Sani Abacha,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1963,http://www.wikidata.org/entity/Q82955,politician,50,,2024-11-17T12:43:51Z
http://www.wikidata.org/entity/Q197424,Zhao Benshan,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1987,http://www.wikidata.org/entity/Q82955,politician,15,,2024-11-17T18:36:39Z
http://www.wikidata.org/entity/Q202155,Thomas Sankara,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1966,http://www.wikidata.org/entity/Q82955,politician,88,,2024-12-09T01:21:14Z
http://www.wikidata.org/entity/Q192667,Manuel Noriega,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1967,http://www.wikidata.org/entity/Q82955,politician,63,,2024-11-30T01:19:30Z
http://www.wikidata.org/entity/Q204946,Miguel de la Torre,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1810,http://www.wikidata.org/entity/Q82955,politician,11,,2024-05-11T18:15:21Z
http://www.wikidata.org/entity/Q215057,Rick Perry,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1972,http://www.wikidata.org/entity/Q82955,politician,52,,2024-11-10T19:25:09Z
http://www.wikidata.org/entity/Q198313,Ziaur Rahman,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1953,http://www.wikidata.org/entity/Q82955,politician,44,,2024-10-27T08:24:51Z
http://www.wikidata.org/entity/Q203286,Kevin Johnson,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1987,http://www.wikidata.org/entity/Q82955,politician,23,,2024-11-25T02:32:26Z
http://www.wikidata.org/entity/Q191999,Robert McNamara,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1943,http://www.wikidata.org/entity/Q82955,politician,59,,2024-12-08T04:33:14Z
http://www.wikidata.org/entity/Q210329,Yuan Shikai,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1881,http://www.wikidata.org/entity/Q82955,politician,63,,2024-11-26T07:12:40Z
http://www.wikidata.org/entity/Q192279,Aleksey Tolstoy,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1907,http://www.wikidata.org/entity/Q82955,politician,73,,2024-12-08T04:33:43Z
http://www.wikidata.org/entity/Q216134,Upton Sinclair,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1898,http://www.wikidata.org/entity/Q82955,politician,67,,2024-12-08T04:48:02Z
http://www.wikidata.org/entity/Q204825,Bebeto,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1982,http://www.wikidata.org/entity/Q82955,politician,65,,2024-11-11T03:00:22Z
http://www.wikidata.org/entity/Q213374,James Connolly,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1913,http://www.wikidata.org/entity/Q82955,politician,57,,2024-11-01T03:26:51Z
http://www.wikidata.org/entity/Q189869,Benito Pérez Galdós,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1870,http://www.wikidata.org/entity/Q82955,politician,71,,2024-12-08T04:32:08Z
http://www.wikidata.org/entity/Q192031,Kakha Kaladze,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1993,http://www.wikidata.org/entity/Q82955,politician,49,,2024-10-31T03:33:08Z
http://www.wikidata.org/entity/Q193236,Gabriele D'Annunzio,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1915,http://www.wikidata.org/entity/Q82955,politician,105,,2024-12-08T04:34:06Z
http://www.wikidata.org/entity/Q191702,Semyon Timoshenko,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1915,http://www.wikidata.org/entity/Q82955,politician,57,,2024-10-14T13:04:15Z
http://www.wikidata.org/entity/Q215027,Duke Alexander of Württemberg,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1791,http://www.wikidata.org/entity/Q82955,politician,22,,2024-11-28T08:52:44Z
http://www.wikidata.org/entity/Q198211,Zhuge Liang,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,208,http://www.wikidata.org/entity/Q82955,politician,57,,2024-11-02T18:21:30Z
http://www.wikidata.org/entity/Q201392,Domenico Modugno,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1953,http://www.wikidata.org/entity/Q82955,politician,60,,2024-12-03T19:52:03Z
http://www.wikidata.org/entity/Q200499,Muhammad Zia-ul-Haq,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1943,http://www.wikidata.org/entity/Q82955,politician,69,,2024-11-27T07:10:22Z
http://www.wikidata.org/entity/Q202006,Olusegun Obasanjo,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1958,http://www.wikidata.org/entity/Q82955,politician,61,,2024-11-07T02:21:58Z
http://www.wikidata.org/entity/Q200582,Hayreddin Barbarossa,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1500,http://www.wikidata.org/entity/Q82955,politician,65,,2024-10-27T08:03:11Z
http://www.wikidata.org/entity/Q214955,Ali Hassan al-Majid,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1959,http://www.wikidata.org/entity/Q82955,politician,40,,2024-12-05T05:05:32Z
http://www.wikidata.org/entity/Q213756,Robert Fitzroy,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1819,http://www.wikidata.org/entity/Q82955,politician,51,,2024-12-09T01:45:01Z
http://www.wikidata.org/entity/Q215502,Henry Morgan,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1635,http://www.wikidata.org/entity/Q82955,politician,56,,2024-11-28T23:09:07Z
http://www.wikidata.org/entity/Q215721,Theodore Bikel,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1946,http://www.wikidata.org/entity/Q82955,politician,29,,2024-12-08T04:47:01Z
http://www.wikidata.org/entity/Q197347,Zhang Zhizhong,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1928,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-13T12:41:24Z
http://www.wikidata.org/entity/Q213748,Arthur Rosenberg,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1920,http://www.wikidata.org/entity/Q82955,politician,16,,2024-10-28T21:39:47Z
http://www.wikidata.org/entity/Q192974,Hakan Şükür,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1987,http://www.wikidata.org/entity/Q82955,politician,57,,2024-10-28T21:27:38Z
http://www.wikidata.org/entity/Q184935,Mihai Eminescu,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1866,http://www.wikidata.org/entity/Q82955,politician,87,,2024-12-08T04:30:03Z
http://www.wikidata.org/entity/Q182580,Shirley Temple,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1932,http://www.wikidata.org/entity/Q82955,politician,89,,2024-12-08T04:28:57Z
http://www.wikidata.org/entity/Q182580,Shirley Temple,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1967,http://www.wikidata.org/entity/Q82955,politician,89,,2024-12-08T04:28:57Z
http://www.wikidata.org/entity/Q179150,Sonny Bono,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1963,http://www.wikidata.org/entity/Q82955,politician,38,,2024-10-16T10:56:27Z
http://www.wikidata.org/entity/Q182408,Glenda Jackson,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1957,http://www.wikidata.org/entity/Q82955,politician,83,,2024-12-08T04:28:54Z
http://www.wikidata.org/entity/Q188971,Jean-Baptiste Colbert,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1665,http://www.wikidata.org/entity/Q82955,politician,66,,2024-12-08T16:40:18Z
http://www.wikidata.org/entity/Q173139,George Weah,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1981,http://www.wikidata.org/entity/Q82955,politician,92,,2024-11-22T19:24:52Z
http://www.wikidata.org/entity/Q181049,Abu Musab al-Zarqawi,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1989,http://www.wikidata.org/entity/Q82955,politician,62,,2024-11-15T12:52:11Z
http://www.wikidata.org/entity/Q179090,Aaron Burr,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1775,http://www.wikidata.org/entity/Q82955,politician,75,,2024-10-27T19:54:16Z
http://www.wikidata.org/entity/Q173417,Joseph Pulitzer,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1865,http://www.wikidata.org/entity/Q82955,politician,80,,2024-12-02T23:33:34Z
http://www.wikidata.org/entity/Q181383,Mahathir Mohamad,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1953,http://www.wikidata.org/entity/Q82955,politician,156,,2024-11-30T14:48:41Z
http://www.wikidata.org/entity/Q158838,"Patrice de Mac-Mahon, Duke of Magenta",Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1827,http://www.wikidata.org/entity/Q82955,politician,77,,2024-12-08T18:45:19Z
http://www.wikidata.org/entity/Q160847,Hideki Tojo,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1905,http://www.wikidata.org/entity/Q82955,politician,84,,2024-12-05T17:23:32Z
http://www.wikidata.org/entity/Q162622,Larry McDonald,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1959,http://www.wikidata.org/entity/Q82955,politician,18,,2024-12-09T10:21:52Z
http://www.wikidata.org/entity/Q158778,Louis-Nicolas Davout,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1788,http://www.wikidata.org/entity/Q82955,politician,47,,2024-11-25T16:37:46Z
http://www.wikidata.org/entity/Q188965,Madame de Pompadour,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1741,http://www.wikidata.org/entity/Q82955,politician,68,,2024-12-08T04:31:45Z
http://www.wikidata.org/entity/Q188408,Chen Yi,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1927,http://www.wikidata.org/entity/Q82955,politician,34,,2024-11-03T11:14:48Z
http://www.wikidata.org/entity/Q164062,Maurice of Nassau,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1582,http://www.wikidata.org/entity/Q82955,politician,46,,2024-12-08T04:21:02Z
http://www.wikidata.org/entity/Q187247,Alexander Karelin,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1981,http://www.wikidata.org/entity/Q82955,politician,56,,2024-11-24T11:00:44Z
http://www.wikidata.org/entity/Q158844,Léon Degrelle,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1941,http://www.wikidata.org/entity/Q82955,politician,44,,2024-11-22T04:09:40Z
http://www.wikidata.org/entity/Q185223,Cassius Dio,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,190,http://www.wikidata.org/entity/Q82955,politician,76,,2024-12-02T01:35:32Z
http://www.wikidata.org/entity/Q186652,"Gilbert du Motier, Marquis de Lafayette",Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1771,http://www.wikidata.org/entity/Q82955,politician,74,,2024-11-26T19:27:40Z
http://www.wikidata.org/entity/Q184556,Sergei Bubka,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1981,http://www.wikidata.org/entity/Q82955,politician,69,,2024-11-03T12:23:26Z
http://www.wikidata.org/entity/Q175286,Antoine-François Andréossy,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1787,http://www.wikidata.org/entity/Q82955,politician,15,,2024-12-08T04:26:13Z
http://www.wikidata.org/entity/Q175792,Effi Eitam,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1971,http://www.wikidata.org/entity/Q82955,politician,13,,2024-04-12T00:49:30Z
http://www.wikidata.org/entity/Q179910,Võ Nguyên Giáp,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1944,http://www.wikidata.org/entity/Q82955,politician,83,,2024-10-24T21:50:28Z
http://www.wikidata.org/entity/Q168339,Hisaichi Terauchi,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1900,http://www.wikidata.org/entity/Q82955,politician,23,,2024-10-31T22:19:44Z
http://www.wikidata.org/entity/Q185024,Ivan Konev,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1916,http://www.wikidata.org/entity/Q82955,politician,61,,2024-10-13T17:34:29Z
http://www.wikidata.org/entity/Q167443,Milan Nedić,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1904,http://www.wikidata.org/entity/Q82955,politician,35,,2024-08-31T07:24:00Z
http://www.wikidata.org/entity/Q162296,Robert Clive,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1746,http://www.wikidata.org/entity/Q82955,politician,53,,2024-12-04T20:14:53Z
http://www.wikidata.org/entity/Q159840,Ruud Lubbers,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1962,http://www.wikidata.org/entity/Q82955,politician,52,,2024-11-22T04:10:38Z
http://www.wikidata.org/entity/Q159114,Radola Gajda,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1910,http://www.wikidata.org/entity/Q82955,politician,25,,2024-11-29T17:26:14Z
http://www.wikidata.org/entity/Q180795,Mohammad Khatami,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1997,http://www.wikidata.org/entity/Q82955,politician,112,,2024-11-21T15:23:24Z
http://www.wikidata.org/entity/Q159169,Nargis,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1935,http://www.wikidata.org/entity/Q82955,politician,53,,2024-11-22T04:10:02Z
http://www.wikidata.org/entity/Q166517,"Thomas Howard, 21st Earl of Arundel",Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1600,http://www.wikidata.org/entity/Q82955,politician,16,,2024-12-09T13:15:56Z
http://www.wikidata.org/entity/Q186146,Yōhei Kōno,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1967,http://www.wikidata.org/entity/Q82955,politician,17,,2024-10-05T10:38:33Z
http://www.wikidata.org/entity/Q170310,Rehavam Ze'evi,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1944,http://www.wikidata.org/entity/Q82955,politician,23,,2024-07-11T04:05:30Z
http://www.wikidata.org/entity/Q178903,Alexander Hamilton,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1775,http://www.wikidata.org/entity/Q82955,politician,101,,2024-12-08T12:37:30Z
http://www.wikidata.org/entity/Q182589,William Morris,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1869,http://www.wikidata.org/entity/Q82955,politician,79,,2024-12-07T14:16:17Z
http://www.wikidata.org/entity/Q170356,Tadeusz Bór-Komorowski,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1910,http://www.wikidata.org/entity/Q82955,politician,41,,2024-12-06T13:30:21Z
http://www.wikidata.org/entity/Q163543,François Gérard,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1782,http://www.wikidata.org/entity/Q82955,politician,34,,2024-12-08T04:20:52Z
http://www.wikidata.org/entity/Q182156,Pavel Bazhov,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1924,http://www.wikidata.org/entity/Q82955,politician,29,,2024-12-08T04:28:40Z
http://www.wikidata.org/entity/Q186185,Kliment Voroshilov,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1917,http://www.wikidata.org/entity/Q82955,politician,69,,2024-10-26T22:20:33Z
http://www.wikidata.org/entity/Q167821,Gore Vidal,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1946,http://www.wikidata.org/entity/Q82955,politician,79,,2024-12-09T01:24:08Z
http://www.wikidata.org/entity/Q165544,Władysław Anders,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1913,http://www.wikidata.org/entity/Q82955,politician,42,,2024-11-22T04:15:31Z
http://www.wikidata.org/entity/Q168657,Albert I of Saxony,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1848,http://www.wikidata.org/entity/Q82955,politician,36,,2024-11-01T00:44:19Z
http://www.wikidata.org/entity/Q187273,Zeki Rıza Sporel,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1915,http://www.wikidata.org/entity/Q82955,politician,18,,2024-10-24T22:03:04Z
http://www.wikidata.org/entity/Q159582,Alexander Pokryshkin,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1932,http://www.wikidata.org/entity/Q82955,politician,44,,2024-10-11T13:06:08Z
