person,personLabel,category,property,propertyLabel,endYear,profession,professionLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q778445,Giulio Carlo Argan,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1992,http://www.wikidata.org/entity/Q82955,politician,17,,2024-12-08T05:27:47Z
http://www.wikidata.org/entity/Q228899,Linda McCartney,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1998,http://www.wikidata.org/entity/Q483501,artist,43,,2024-12-03T16:59:03Z
http://www.wikidata.org/entity/Q250021,Paul Vanden Boeynants,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1995,http://www.wikidata.org/entity/Q82955,politician,27,,2024-10-02T09:59:50Z
http://www.wikidata.org/entity/Q315348,Carl Andre,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1999,http://www.wikidata.org/entity/Q483501,artist,32,,2024-11-09T12:13:58Z
http://www.wikidata.org/entity/Q698877,Mario Merz,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1994,http://www.wikidata.org/entity/Q483501,artist,19,,2024-12-06T15:36:27Z
http://www.wikidata.org/entity/Q271464,Terry Crews,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1995,http://www.wikidata.org/entity/Q483501,artist,61,,2024-12-02T16:38:13Z
http://www.wikidata.org/entity/Q593198,Théoneste Bagosora,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1994,http://www.wikidata.org/entity/Q82955,politician,20,,2024-12-06T16:55:07Z
http://www.wikidata.org/entity/Q694640,Patrick Ortlieb,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1999,http://www.wikidata.org/entity/Q82955,politician,23,,2024-11-04T01:11:53Z
http://www.wikidata.org/entity/Q3968257,Stano Kropilák,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1996,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-19T04:35:34Z
http://www.wikidata.org/entity/Q957327,Tomáš Šmíd,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1992,http://www.wikidata.org/entity/Q2066131,athlete,21,,2024-10-21T07:45:31Z
http://www.wikidata.org/entity/Q288169,Éric Di Meco,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1998,http://www.wikidata.org/entity/Q82955,politician,22,,2024-11-25T14:45:39Z
http://www.wikidata.org/entity/Q42615,Georgi Glouchkov,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1997,http://www.wikidata.org/entity/Q82955,politician,11,,2024-09-03T06:44:28Z
http://www.wikidata.org/entity/Q365417,Ibrahim Baré Maïnassara,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1999,http://www.wikidata.org/entity/Q82955,politician,27,,2024-11-17T17:15:15Z
http://www.wikidata.org/entity/Q1749051,Erman Kunter,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1992,http://www.wikidata.org/entity/Q82955,politician,11,,2024-04-19T00:37:49Z
http://www.wikidata.org/entity/Q4802508,Arvind Trivedi,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2003,http://www.wikidata.org/entity/Q82955,politician,12,,2024-07-12T11:38:06Z
http://www.wikidata.org/entity/Q532156,Yordan Letchkov,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2004,http://www.wikidata.org/entity/Q82955,politician,29,,2024-10-19T00:50:48Z
http://www.wikidata.org/entity/Q5042309,Carlos Mac Allister,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1999,http://www.wikidata.org/entity/Q82955,politician,11,,2024-10-30T18:35:57Z
http://www.wikidata.org/entity/Q184556,Sergei Bubka,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2001,http://www.wikidata.org/entity/Q82955,politician,69,,2024-11-03T12:23:26Z
http://www.wikidata.org/entity/Q102341,Farrah Fawcett,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2004,http://www.wikidata.org/entity/Q483501,artist,74,,2024-12-08T03:26:30Z
http://www.wikidata.org/entity/Q203286,Kevin Johnson,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2000,http://www.wikidata.org/entity/Q82955,politician,23,,2024-11-25T02:32:26Z
http://www.wikidata.org/entity/Q1825767,Edu Manga,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2002,http://www.wikidata.org/entity/Q82955,politician,46,,2024-09-17T07:30:39Z
http://www.wikidata.org/entity/Q53040,Franco Zeffirelli,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1999,http://www.wikidata.org/entity/Q82955,politician,56,,2024-12-08T03:46:01Z
http://www.wikidata.org/entity/Q744956,Ranko Marinković,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2001,http://www.wikidata.org/entity/Q82955,politician,21,,2024-11-16T03:07:27Z
http://www.wikidata.org/entity/Q204825,Bebeto,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2002,http://www.wikidata.org/entity/Q82955,politician,65,,2024-11-11T03:00:22Z
http://www.wikidata.org/entity/Q2354822,Chris Dudley,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2003,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-09T14:36:22Z
http://www.wikidata.org/entity/Q989,John Paul II,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2005,http://www.wikidata.org/entity/Q82955,politician,200,,2024-12-08T03:18:44Z
http://www.wikidata.org/entity/Q448690,María Isabel Urrutia,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2001,http://www.wikidata.org/entity/Q82955,politician,20,,2024-09-23T13:16:16Z
http://www.wikidata.org/entity/Q1616777,Terry Dehere,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2002,http://www.wikidata.org/entity/Q82955,politician,11,,2024-11-09T12:58:15Z
http://www.wikidata.org/entity/Q557313,Khin Nyunt,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2004,http://www.wikidata.org/entity/Q82955,politician,17,,2024-11-09T17:26:51Z
http://www.wikidata.org/entity/Q436874,Hedda Sterne,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2004,http://www.wikidata.org/entity/Q483501,artist,13,,2024-12-06T18:10:55Z
http://www.wikidata.org/entity/Q104847,Oliver Mark,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2003,http://www.wikidata.org/entity/Q483501,artist,11,,2024-11-07T22:14:55Z
http://www.wikidata.org/entity/Q31370,Pavel Černý,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2002,http://www.wikidata.org/entity/Q2066131,athlete,42,,2024-10-02T07:54:17Z
http://www.wikidata.org/entity/Q706052,John Amaechi,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2003,http://www.wikidata.org/entity/Q82955,politician,20,,2024-11-30T19:49:43Z
http://www.wikidata.org/entity/Q982809,Mrinal Sen,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2002,http://www.wikidata.org/entity/Q82955,politician,36,,2024-12-08T05:55:35Z
http://www.wikidata.org/entity/Q593621,Daniel Buren,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2003,http://www.wikidata.org/entity/Q483501,artist,18,,2024-12-06T15:31:57Z
http://www.wikidata.org/entity/Q214955,Ali Hassan al-Majid,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2003,http://www.wikidata.org/entity/Q82955,politician,40,,2024-12-05T05:05:32Z
http://www.wikidata.org/entity/Q743354,Rodrigo Borja Cevallos,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2002,http://www.wikidata.org/entity/Q82955,politician,28,,2024-11-07T14:52:38Z
http://www.wikidata.org/entity/Q235965,Barbara Cartland,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2000,http://www.wikidata.org/entity/Q82955,politician,57,,2024-12-04T18:20:59Z
http://www.wikidata.org/entity/Q715042,Veríssimo Correia Seabra,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2004,http://www.wikidata.org/entity/Q82955,politician,24,,2024-11-30T09:00:29Z
http://www.wikidata.org/entity/Q1316,Saddam Hussein,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2003,http://www.wikidata.org/entity/Q82955,politician,163,,2024-12-07T09:14:12Z
http://www.wikidata.org/entity/Q711391,Lee Friedlander,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2002,http://www.wikidata.org/entity/Q483501,artist,17,,2024-12-05T22:52:33Z
http://www.wikidata.org/entity/Q2596835,Konstantin Yeryomenko,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2001,http://www.wikidata.org/entity/Q82955,politician,14,,2024-06-15T11:32:17Z
http://www.wikidata.org/entity/Q5368761,Salah Aboud Mahmoud,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2003,http://www.wikidata.org/entity/Q82955,politician,11,,2024-07-01T23:37:11Z
http://www.wikidata.org/entity/Q708544,Jean Paul Riopelle,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2002,http://www.wikidata.org/entity/Q483501,artist,19,,2024-12-08T07:18:19Z
http://www.wikidata.org/entity/Q250828,Yasuhiro Nakasone,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2003,http://www.wikidata.org/entity/Q82955,politician,68,,2024-10-13T18:01:55Z
http://www.wikidata.org/entity/Q8168180,Mir Hazar Khan Khoso,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2002,http://www.wikidata.org/entity/Q82955,politician,24,,2024-10-28T22:58:06Z
http://www.wikidata.org/entity/Q1353731,Michel Majerus,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2002,http://www.wikidata.org/entity/Q483501,artist,11,,2024-11-09T07:56:03Z
http://www.wikidata.org/entity/Q2245400,Ejler Bille,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2004,http://www.wikidata.org/entity/Q483501,artist,11,,2024-12-06T18:50:36Z
http://www.wikidata.org/entity/Q2622561,Salman Raduyev,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2000,http://www.wikidata.org/entity/Q82955,politician,23,,2024-12-02T19:07:25Z
http://www.wikidata.org/entity/Q123987,Prince Sadruddin Aga Khan,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2003,http://www.wikidata.org/entity/Q82955,politician,20,,2024-11-23T16:57:06Z
http://www.wikidata.org/entity/Q315214,Tariq Aziz,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2003,http://www.wikidata.org/entity/Q82955,politician,53,,2024-10-26T14:45:45Z
http://www.wikidata.org/entity/Q57596,Shawn Bradley,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2005,http://www.wikidata.org/entity/Q82955,politician,32,,2024-08-14T05:27:21Z
http://www.wikidata.org/entity/Q318604,Irving Penn,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2000,http://www.wikidata.org/entity/Q483501,artist,33,,2024-12-08T05:28:42Z
http://www.wikidata.org/entity/Q335794,Vasil Bykaŭ,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2003,http://www.wikidata.org/entity/Q82955,politician,42,,2024-12-08T05:37:31Z
http://www.wikidata.org/entity/Q45207,Antonio Inoki,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1998,http://www.wikidata.org/entity/Q82955,politician,34,,2024-11-18T06:34:08Z
http://www.wikidata.org/entity/Q1395425,Sivaji Ganesan,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2001,http://www.wikidata.org/entity/Q82955,politician,25,,2024-12-08T06:48:57Z
http://www.wikidata.org/entity/Q156814,Yehudi Menuhin,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1999,http://www.wikidata.org/entity/Q82955,politician,58,,2024-12-08T04:16:52Z
http://www.wikidata.org/entity/Q526873,Alexander Volkov,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2002,http://www.wikidata.org/entity/Q82955,politician,19,,2024-10-12T18:38:10Z
http://www.wikidata.org/entity/Q311916,Uday Hussein,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2003,http://www.wikidata.org/entity/Q82955,politician,37,,2024-12-05T05:05:56Z
http://www.wikidata.org/entity/Q208116,Sergey Mikhalkov,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2003,http://www.wikidata.org/entity/Q82955,politician,56,,2024-12-08T04:38:27Z
http://www.wikidata.org/entity/Q2034293,Osman Öcalan,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2004,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-02T04:09:53Z
http://www.wikidata.org/entity/Q460833,Trisha Brown,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2010,http://www.wikidata.org/entity/Q483501,artist,16,,2024-12-08T06:15:17Z
http://www.wikidata.org/entity/Q257113,Barry Flanagan,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2009,http://www.wikidata.org/entity/Q483501,artist,17,,2024-11-17T23:30:28Z
http://www.wikidata.org/entity/Q334412,Manolo Blahnik,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2005,http://www.wikidata.org/entity/Q483501,artist,33,,2024-10-12T07:33:08Z
http://www.wikidata.org/entity/Q134165,Oscar Niemeyer,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2007,http://www.wikidata.org/entity/Q82955,politician,97,,2024-12-07T17:25:44Z
http://www.wikidata.org/entity/Q216141,Eva Zeisel,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2010,http://www.wikidata.org/entity/Q483501,artist,15,,2024-12-03T10:29:46Z
http://www.wikidata.org/entity/Q219780,Hunter S. Thompson,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2005,http://www.wikidata.org/entity/Q82955,politician,70,,2024-12-07T09:11:34Z
http://www.wikidata.org/entity/Q280765,Agustín Calleri,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2010,http://www.wikidata.org/entity/Q82955,politician,23,,2024-10-05T01:17:35Z
http://www.wikidata.org/entity/Q376335,Mikhail Ulyanov,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2007,http://www.wikidata.org/entity/Q82955,politician,53,,2024-12-08T05:53:28Z
http://www.wikidata.org/entity/Q1255932,José Róbson do Nascimento,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2007,http://www.wikidata.org/entity/Q82955,politician,22,,2024-03-28T16:24:33Z
http://www.wikidata.org/entity/Q234279,Nan Goldin,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2010,http://www.wikidata.org/entity/Q483501,artist,35,,2024-12-08T04:55:52Z
http://www.wikidata.org/entity/Q651376,Hermann Nitsch,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2010,http://www.wikidata.org/entity/Q483501,artist,22,,2024-12-08T07:04:41Z
http://www.wikidata.org/entity/Q676455,Miguel Serrano,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2009,http://www.wikidata.org/entity/Q82955,politician,17,,2024-11-15T17:11:03Z
http://www.wikidata.org/entity/Q558415,Imre Varga,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2005,http://www.wikidata.org/entity/Q82955,politician,17,,2024-11-25T08:48:39Z
http://www.wikidata.org/entity/Q186146,Yōhei Kōno,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2009,http://www.wikidata.org/entity/Q82955,politician,17,,2024-10-05T10:38:33Z
http://www.wikidata.org/entity/Q1964025,María Elena Marqués,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2008,http://www.wikidata.org/entity/Q82955,politician,11,,2024-10-27T01:50:02Z
http://www.wikidata.org/entity/Q238754,Pavel Grachev,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2007,http://www.wikidata.org/entity/Q82955,politician,31,,2024-07-25T07:18:31Z
http://www.wikidata.org/entity/Q945936,Roger Hanin,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2009,http://www.wikidata.org/entity/Q82955,politician,31,,2024-11-24T17:12:12Z
http://www.wikidata.org/entity/Q666092,William Kentridge,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2009,http://www.wikidata.org/entity/Q483501,artist,22,,2024-12-08T07:06:39Z
http://www.wikidata.org/entity/Q1386188,Lebbeus Woods,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2007,http://www.wikidata.org/entity/Q483501,artist,13,,2024-11-05T18:25:00Z
http://www.wikidata.org/entity/Q523722,Alice Aycock,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2010,http://www.wikidata.org/entity/Q483501,artist,11,,2024-11-17T18:54:22Z
http://www.wikidata.org/entity/Q5950,James Brown,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2006,http://www.wikidata.org/entity/Q82955,politician,99,,2024-12-07T06:20:16Z
http://www.wikidata.org/entity/Q51506,Richard Attenborough,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2007,http://www.wikidata.org/entity/Q82955,politician,76,,2024-12-08T03:44:03Z
http://www.wikidata.org/entity/Q1389865,Osamu Umeyama,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2006,http://www.wikidata.org/entity/Q82955,politician,25,,2024-09-13T14:55:33Z
http://www.wikidata.org/entity/Q3519488,R. K. Laxman,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2004,http://www.wikidata.org/entity/Q483501,artist,21,,2024-05-16T20:44:11Z
http://www.wikidata.org/entity/Q224033,Karel Poborský,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2007,http://www.wikidata.org/entity/Q2066131,athlete,47,,2024-10-11T09:47:43Z
http://www.wikidata.org/entity/Q314712,Barry Bonds,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2007,http://www.wikidata.org/entity/Q2066131,athlete,34,,2024-10-28T23:37:17Z
http://www.wikidata.org/entity/Q447568,Julie Mehretu,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2010,http://www.wikidata.org/entity/Q483501,artist,16,,2024-11-09T13:23:42Z
http://www.wikidata.org/entity/Q15542,Jefferson Pérez,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2008,http://www.wikidata.org/entity/Q82955,politician,29,,2024-07-09T17:27:59Z
http://www.wikidata.org/entity/Q424407,Akwá,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2009,http://www.wikidata.org/entity/Q82955,politician,27,,2024-11-20T15:58:45Z
http://www.wikidata.org/entity/Q2983476,Dainis Īvāns,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2009,http://www.wikidata.org/entity/Q82955,politician,11,,2024-10-14T21:19:17Z
http://www.wikidata.org/entity/Q133318,Marat Safin,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2009,http://www.wikidata.org/entity/Q82955,politician,68,,2024-10-11T23:26:19Z
http://www.wikidata.org/entity/Q550270,Gilles Veissière,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2005,http://www.wikidata.org/entity/Q82955,politician,14,,2024-10-27T05:24:44Z
http://www.wikidata.org/entity/Q1918218,Irma Serrano,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2005,http://www.wikidata.org/entity/Q82955,politician,19,,2024-10-25T04:53:24Z
http://www.wikidata.org/entity/Q215721,Theodore Bikel,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2007,http://www.wikidata.org/entity/Q82955,politician,29,,2024-12-08T04:47:01Z
http://www.wikidata.org/entity/Q16285,Mario Benedetti,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2009,http://www.wikidata.org/entity/Q82955,politician,46,,2024-12-08T03:26:29Z
http://www.wikidata.org/entity/Q102711,Dennis Hopper,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2010,http://www.wikidata.org/entity/Q483501,artist,77,,2024-12-08T03:27:21Z
http://www.wikidata.org/entity/Q296452,Theodoros Zagorakis,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2007,http://www.wikidata.org/entity/Q82955,politician,41,,2024-11-23T05:13:58Z
http://www.wikidata.org/entity/Q207939,Alexander McQueen,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2009,http://www.wikidata.org/entity/Q483501,artist,55,,2024-11-30T20:20:42Z
http://www.wikidata.org/entity/Q373054,Cezary Kucharski,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2006,http://www.wikidata.org/entity/Q82955,politician,20,,2024-11-11T01:52:28Z
http://www.wikidata.org/entity/Q433895,Roni Horn,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2010,http://www.wikidata.org/entity/Q483501,artist,11,,2024-12-08T06:00:42Z
http://www.wikidata.org/entity/Q1529094,Gladys Asmah,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2009,http://www.wikidata.org/entity/Q82955,politician,12,,2024-10-03T15:44:37Z
http://www.wikidata.org/entity/Q141478,David Levine,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2009,http://www.wikidata.org/entity/Q483501,artist,13,,2024-11-26T22:49:57Z
http://www.wikidata.org/entity/Q2360762,Shoshana Damari,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2006,http://www.wikidata.org/entity/Q483501,artist,22,,2024-10-12T16:50:25Z
http://www.wikidata.org/entity/Q181049,Abu Musab al-Zarqawi,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2006,http://www.wikidata.org/entity/Q82955,politician,62,,2024-11-15T12:52:11Z
http://www.wikidata.org/entity/Q15542,Jefferson Pérez,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2008,http://www.wikidata.org/entity/Q2066131,athlete,29,,2024-07-09T17:27:59Z
http://www.wikidata.org/entity/Q484292,Chinghiz Aitmatov,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2006,http://www.wikidata.org/entity/Q82955,politician,98,,2024-12-08T06:22:51Z
http://www.wikidata.org/entity/Q718935,Tom Laughlin,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2010,http://www.wikidata.org/entity/Q82955,politician,21,,2024-12-02T16:46:15Z
http://www.wikidata.org/entity/Q939126,Titi Camara,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2006,http://www.wikidata.org/entity/Q82955,politician,21,,2024-07-23T17:31:48Z
http://www.wikidata.org/entity/Q526233,Dmitri Alenichev,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2006,http://www.wikidata.org/entity/Q82955,politician,29,,2024-10-30T10:16:53Z
http://www.wikidata.org/entity/Q64172,Bärbel Bohley,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2008,http://www.wikidata.org/entity/Q82955,politician,15,,2024-10-24T01:47:38Z
http://www.wikidata.org/entity/Q254220,Alina Kabaeva,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2007,http://www.wikidata.org/entity/Q82955,politician,46,,2024-11-26T04:35:46Z
http://www.wikidata.org/entity/Q365550,Dennis Weaver,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2006,http://www.wikidata.org/entity/Q82955,politician,32,,2024-12-08T05:49:56Z
http://www.wikidata.org/entity/Q3087899,José Cobos,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2005,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-15T13:12:16Z
http://www.wikidata.org/entity/Q531234,Jim Dine,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2010,http://www.wikidata.org/entity/Q483501,artist,22,,2024-12-06T18:36:11Z
http://www.wikidata.org/entity/Q1932838,Mihails Zemļinskis,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2005,http://www.wikidata.org/entity/Q82955,politician,18,,2024-10-11T20:59:17Z
http://www.wikidata.org/entity/Q776722,Sonny Landham,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,2009,http://www.wikidata.org/entity/Q82955,politician,20,,2024-11-21T19:03:33Z
