person,personLabel,category,property,propertyLabel,value,profession,professionLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q733452,Wissam al-Hassan,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,13,,2024-11-14T09:28:03Z
http://www.wikidata.org/entity/Q1165211,Dany Chamoun,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-10-22T20:14:52Z
http://www.wikidata.org/entity/Q969340,Daniel Günther,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,22,,2024-10-29T22:42:55Z
http://www.wikidata.org/entity/Q938797,Kićo Slabinac,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,17,,2024-10-29T22:05:26Z
http://www.wikidata.org/entity/Q1150113,Francesco Cornaro,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,16,,2024-11-04T23:50:52Z
http://www.wikidata.org/entity/Q935734,Jared Polis,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,32,,2024-11-14T23:16:08Z
http://www.wikidata.org/entity/Q981471,Cayo Lara,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-10-29T22:58:39Z
http://www.wikidata.org/entity/Q969273,José Graziano da Silva,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,19,,2024-07-17T13:28:50Z
http://www.wikidata.org/entity/Q946591,Jim Matheson,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,12,,2024-10-29T22:14:26Z
http://www.wikidata.org/entity/Q942949,Paulino Rivero,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,16,,2024-09-18T08:10:18Z
http://www.wikidata.org/entity/Q983307,Francis Escudero,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,16,,2024-06-09T02:33:01Z
http://www.wikidata.org/entity/Q1002295,Gábor Fodor,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,12,,2024-12-09T12:08:41Z
http://www.wikidata.org/entity/Q959888,Mirza Nasrullah Khan,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,13,,2023-07-03T14:47:34Z
http://www.wikidata.org/entity/Q966352,George Miller,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-10-29T22:39:12Z
http://www.wikidata.org/entity/Q955513,Dragan Čavić,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,16,,2024-10-28T10:55:50Z
http://www.wikidata.org/entity/Q960994,Aleksandar Šapić,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,22,,2024-09-10T09:39:12Z
http://www.wikidata.org/entity/Q983664,Dimitris Avramopoulos,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,21,,2024-10-02T09:38:55Z
http://www.wikidata.org/entity/Q941427,Mário Pinto de Andrade,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,18,,2024-11-15T16:30:30Z
http://www.wikidata.org/entity/Q933740,Tomislav Karamarko,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,18,,2024-12-06T14:08:26Z
http://www.wikidata.org/entity/Q968721,Mustafa Mahmoud,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q901,scientist,17,,2024-11-22T06:25:43Z
http://www.wikidata.org/entity/Q983831,Jürgen Ligi,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,21,,2024-10-29T23:04:21Z
http://www.wikidata.org/entity/Q937937,Irakli Alasania,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,18,,2024-08-05T02:53:32Z
http://www.wikidata.org/entity/Q948201,Velimir Bata Živojinović,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,29,,2024-09-15T11:31:23Z
http://www.wikidata.org/entity/Q980649,Rob Andrews,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,12,,2024-10-29T22:57:11Z
http://www.wikidata.org/entity/Q971774,Peter Tschentscher,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,19,,2024-10-29T22:45:54Z
http://www.wikidata.org/entity/Q937091,Robert Hue,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,16,,2024-11-17T08:34:16Z
http://www.wikidata.org/entity/Q956390,Loek van Wely,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,18,,2024-07-04T22:30:27Z
http://www.wikidata.org/entity/Q970720,Julián Castro,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,31,,2024-09-01T18:53:07Z
http://www.wikidata.org/entity/Q1033870,Miklós Haraszti,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,17,,2024-11-07T06:55:18Z
http://www.wikidata.org/entity/Q982203,Madan Kumar Bhandari,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,11,,2024-11-26T15:30:07Z
http://www.wikidata.org/entity/Q1077594,Chris Murphy,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,34,,2024-11-02T20:41:37Z
http://www.wikidata.org/entity/Q953554,Peter King,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,19,,2024-10-29T22:22:24Z
http://www.wikidata.org/entity/Q984248,Joseph Gurney Cannon,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,16,,2024-11-15T08:04:36Z
http://www.wikidata.org/entity/Q1027431,Tim Wirth,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,12,,2024-10-29T23:26:06Z
http://www.wikidata.org/entity/Q961972,Matt Ridley,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,26,,2024-10-29T22:33:08Z
http://www.wikidata.org/entity/Q982535,Eugenio Scalfari,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,19,,2024-11-04T22:02:58Z
http://www.wikidata.org/entity/Q983450,Siddhartha Mukherjee,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q901,scientist,23,,2024-10-16T11:12:35Z
http://www.wikidata.org/entity/Q2442984,Ivan Vakarčuk,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-11-13T20:53:47Z
http://www.wikidata.org/entity/Q2355582,Geert Bourgeois,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,19,,2024-12-02T15:46:21Z
http://www.wikidata.org/entity/Q2151554,Rick Crawford,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-18T17:31:07Z
http://www.wikidata.org/entity/Q1981523,Yevgeniy Chazov,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,22,,2024-11-06T00:48:40Z
http://www.wikidata.org/entity/Q2065232,Raül Romeva,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,21,,2024-12-06T11:40:44Z
http://www.wikidata.org/entity/Q2032949,Richard Cordray,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,13,,2024-11-02T04:06:58Z
http://www.wikidata.org/entity/Q2065985,Eric Wiebes,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-04T05:32:18Z
http://www.wikidata.org/entity/Q1963481,Sergey Tereshchenko,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,19,,2024-11-06T00:36:20Z
http://www.wikidata.org/entity/Q2036942,Ted Cruz,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,68,,2024-11-25T00:56:44Z
http://www.wikidata.org/entity/Q2434360,Tim Walz,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,69,,2024-11-18T13:56:21Z
http://www.wikidata.org/entity/Q1973033,Neal Edward Smith,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,11,,2024-11-06T00:43:33Z
http://www.wikidata.org/entity/Q2065090,Paweł Adamowicz,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,53,,2024-11-02T04:52:51Z
http://www.wikidata.org/entity/Q2329960,Denis Manturov,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,19,,2024-11-25T08:35:50Z
http://www.wikidata.org/entity/Q2112764,Nikos Anastasiades,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,72,,2024-10-19T21:39:23Z
http://www.wikidata.org/entity/Q2012165,Liesbeth Homans,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,11,,2024-06-24T16:56:45Z
http://www.wikidata.org/entity/Q2125645,Wolfgang Schüssel,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,51,,2024-11-06T02:32:47Z
http://www.wikidata.org/entity/Q2435200,Timothy Griffin,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-11-16T01:20:58Z
http://www.wikidata.org/entity/Q2108126,Prayut Chan-o-cha,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,59,,2024-11-09T19:40:50Z
http://www.wikidata.org/entity/Q1623076,Oxana Fedorova,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,34,,2024-11-22T02:58:16Z
http://www.wikidata.org/entity/Q1395724,Selahattin Demirtaş,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,50,,2024-11-17T10:27:10Z
http://www.wikidata.org/entity/Q1689184,Jim O'Neill,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-15T20:38:42Z
http://www.wikidata.org/entity/Q1392344,Francisco Sosa Wagner,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,11,,2024-11-16T01:56:59Z
http://www.wikidata.org/entity/Q1609586,Moon Moon Sen,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,20,,2024-09-23T03:57:59Z
http://www.wikidata.org/entity/Q1509254,"Georgi Pirinski, Jr.",Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-22T14:42:29Z
http://www.wikidata.org/entity/Q1399218,Hanno Pevkur,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,23,,2024-11-05T18:50:32Z
http://www.wikidata.org/entity/Q1677579,Jack Lew,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,30,,2024-12-09T10:17:48Z
http://www.wikidata.org/entity/Q1394102,Vitaly Churkin,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,35,,2024-08-30T21:46:47Z
http://www.wikidata.org/entity/Q1701649,John S. Herrington,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,11,,2024-08-26T02:30:10Z
http://www.wikidata.org/entity/Q1399691,Germán Arciniegas,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,11,,2024-12-07T16:49:22Z
http://www.wikidata.org/entity/Q1545023,Gregg Harper,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,12,,2024-10-30T00:54:55Z
http://www.wikidata.org/entity/Q1390122,Valery Kokov,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,13,,2024-05-27T22:20:29Z
http://www.wikidata.org/entity/Q1391309,Manohar Parrikar,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,27,,2024-12-02T03:26:46Z
http://www.wikidata.org/entity/Q1675587,Ivan Mikloš,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-11-15T19:53:05Z
http://www.wikidata.org/entity/Q1397303,Trent Franks,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,17,,2024-12-07T13:08:01Z
http://www.wikidata.org/entity/Q1633044,Hubert Aiwanger,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,13,,2024-12-01T22:36:00Z
http://www.wikidata.org/entity/Q1400580,Simon Crean,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-05T18:53:03Z
http://www.wikidata.org/entity/Q1644755,Nikola Šainović,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,17,,2024-06-10T21:39:39Z
http://www.wikidata.org/entity/Q1613935,Mirjafar Baghirov,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,20,,2024-11-15T18:25:45Z
http://www.wikidata.org/entity/Q1689111,Jim Himes,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-19T18:00:09Z
http://www.wikidata.org/entity/Q1399160,William Luther Pierce,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,25,,2024-11-30T22:13:19Z
http://www.wikidata.org/entity/Q1796120,Anna-Greta Leijon,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,13,,2024-11-05T22:16:45Z
http://www.wikidata.org/entity/Q1363583,Simon Busuttil,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,13,,2024-11-07T02:19:01Z
http://www.wikidata.org/entity/Q2681411,Carme Forcadell,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,28,,2024-10-25T19:16:20Z
http://www.wikidata.org/entity/Q1263856,Ari Fleischer,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-12-05T05:03:46Z
http://www.wikidata.org/entity/Q1370968,John Conyers,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,27,,2024-11-05T04:39:42Z
http://www.wikidata.org/entity/Q3090307,Tom Cotton,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,36,,2024-10-09T11:28:33Z
http://www.wikidata.org/entity/Q1377262,Grzegorz Napieralski,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-05T04:51:00Z
http://www.wikidata.org/entity/Q1273676,Janko Vukotić,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-08-17T10:59:36Z
http://www.wikidata.org/entity/Q1374384,Gregoria de Jesús,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-11-05T04:47:06Z
http://www.wikidata.org/entity/Q4740163,Carles Puigdemont,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,95,,2024-12-03T12:37:32Z
http://www.wikidata.org/entity/Q2655704,Alfonso Guerra,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,21,,2024-12-05T02:42:20Z
http://www.wikidata.org/entity/Q3577073,Julia Brownley,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,11,,2024-11-15T15:41:43Z
http://www.wikidata.org/entity/Q1262453,Georges Bonnet,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,17,,2024-10-14T01:28:48Z
http://www.wikidata.org/entity/Q1289100,Eduard Kukan,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,19,,2024-11-12T10:47:13Z
http://www.wikidata.org/entity/Q1355565,Marc Newson,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q483501,artist,15,,2024-11-26T08:21:00Z
http://www.wikidata.org/entity/Q4684534,Adonis Georgiades,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,11,,2024-12-08T01:09:59Z
http://www.wikidata.org/entity/Q1263302,"Sir Fitzroy MacLean, 1st Baronet",Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,14,,2024-10-11T15:54:30Z
http://www.wikidata.org/entity/Q1337459,Jim McGovern,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,20,,2024-11-05T03:12:42Z
http://www.wikidata.org/entity/Q2736191,Federico Jiménez Losantos,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-10-29T00:21:35Z
http://www.wikidata.org/entity/Q3595385,Pinarayi Vijayan,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,26,,2024-11-22T08:50:23Z
http://www.wikidata.org/entity/Q2622781,Sviatoslav Vakarchuk,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,34,,2024-11-19T22:41:18Z
http://www.wikidata.org/entity/Q2517229,Vern Buchanan,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-16T02:23:28Z
http://www.wikidata.org/entity/Q3021577,Delfín Quishpe,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,11,,2024-10-23T11:39:21Z
http://www.wikidata.org/entity/Q1357640,Reince Priebus,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,34,,2024-11-05T04:02:16Z
http://www.wikidata.org/entity/Q1382174,Paul Hasluck,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,14,,2024-06-08T21:39:17Z
http://www.wikidata.org/entity/Q1323196,Mike Thompson,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,18,,2024-11-21T16:34:21Z
http://www.wikidata.org/entity/Q2631716,Ranko Krivokapić,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-06-29T16:11:21Z
http://www.wikidata.org/entity/Q1325716,Eldridge Cleaver,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,22,,2024-12-08T07:09:53Z
http://www.wikidata.org/entity/Q3595194,Shripad Amrit Dange,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,17,,2024-11-07T02:20:04Z
http://www.wikidata.org/entity/Q3059585,Eugenia Roccella,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,14,,2024-10-04T15:17:29Z
http://www.wikidata.org/entity/Q1323652,Jean Baptiste Julien d'Omalius d'Halloy,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-15T11:02:05Z
http://www.wikidata.org/entity/Q3048127,Edmund Ho,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,21,,2024-10-15T13:56:32Z
http://www.wikidata.org/entity/Q4746345,Amina Mohamed,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,16,,2024-10-05T06:34:38Z
http://www.wikidata.org/entity/Q2800268,Maggie De Block,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,19,,2024-10-25T20:13:05Z
http://www.wikidata.org/entity/Q2612852,Einat Wilf,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,13,,2024-12-01T21:43:46Z
http://www.wikidata.org/entity/Q1362524,Alexander Bessmertnykh,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,17,,2024-11-20T15:43:01Z
http://www.wikidata.org/entity/Q1376420,Stephen Smith,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-05T04:49:54Z
http://www.wikidata.org/entity/Q2987264,Vilhelm Knorin,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-10-16T11:10:36Z
http://www.wikidata.org/entity/Q1337248,Emile Roemer,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,20,,2024-07-09T23:03:50Z
http://www.wikidata.org/entity/Q1335527,Shigeru Ishiba,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,49,,2024-12-04T15:32:11Z
