event,eventLabel,category,property,propertyLabel,value,sitelinks,dateCreated,dateModified,entityType
http://www.wikidata.org/entity/Q5425608,EuroBasket 2015 qualification,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,27,13,,2023-05-09T18:47:30Z,Sports Event
http://www.wikidata.org/entity/Q4509506,Q4509506,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,2,,2021-03-05T15:25:08Z,Sports Event
http://www.wikidata.org/entity/Q5624451,gymnastics at the 2011 Pan American Games – women's trampoline,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,3,,2023-11-20T09:57:50Z,Sports Event
http://www.wikidata.org/entity/Q5448067,figure skating at the 2011 Winter Universiade – pair skating,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,5,3,,2023-12-31T15:00:10Z,Sports Event
http://www.wikidata.org/entity/Q5448066,figure skating at the 2011 Winter Universiade – men's singles,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,33,3,,2023-12-31T15:00:05Z,Sports Event
http://www.wikidata.org/entity/Q4509509,Q4509509,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,13,2,,2021-03-05T15:25:11Z,Sports Event
http://www.wikidata.org/entity/Q4509510,Superliga A 2004-2005,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,13,2,,2022-03-22T22:42:01Z,Sports Event
http://www.wikidata.org/entity/Q5384398,equestrian at the 2011 Pan American Games – team jumping,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,48,2,,2023-11-20T09:57:19Z,Sports Event
http://www.wikidata.org/entity/Q4613123,2009 AFL finals series,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,1,,2023-10-31T01:26:47Z,Sports Event
http://www.wikidata.org/entity/Q5284362,diving at the 2011 Pan American Games – men's synchronized 3 metre springboard,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,4,,2023-11-20T09:56:42Z,Sports Event
http://www.wikidata.org/entity/Q4612144,2008 UEMOA Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,4,,2023-11-10T05:31:26Z,Sports Event
http://www.wikidata.org/entity/Q7501010,shooting at the 2011 Pan American Games – women's 10 metre air pistol,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,26,2,,2023-11-20T09:58:51Z,Sports Event
http://www.wikidata.org/entity/Q7400380,sailing at the 2011 Pan American Games – women's sailboard,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,7,3,,2023-11-20T09:58:45Z,Sports Event
http://www.wikidata.org/entity/Q7500997,shooting at the 2011 Pan American Games – men's 50 metre rifle prone,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,28,2,,2023-11-20T09:58:49Z,Sports Event
http://www.wikidata.org/entity/Q5284361,diving at the 2011 Pan American Games – men's synchronized 10 metre platform,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,14,4,,2023-11-20T09:56:41Z,Sports Event
http://www.wikidata.org/entity/Q4615022,2009 UEMOA Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,5,,2023-12-25T11:28:13Z,Sports Event
http://www.wikidata.org/entity/Q5198531,cycling at the 2011 Pan American Games – men's road time trial,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,14,3,,2023-11-20T09:55:57Z,Sports Event
http://www.wikidata.org/entity/Q5033148,canoeing at the 2011 Pan American Games – women's K-4 500 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,28,3,,2023-11-20T09:55:38Z,Sports Event
http://www.wikidata.org/entity/Q5624432,gymnastics at the 2011 Pan American Games – women's artistic individual all-around,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,24,2,,2023-11-20T09:57:44Z,Sports Event
http://www.wikidata.org/entity/Q4616472,2010 AFL finals series,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,1,,2023-10-20T23:22:00Z,Sports Event
http://www.wikidata.org/entity/Q5448064,figure skating at the 2011 Winter Universiade – ladies' singles,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,34,3,,2023-12-31T15:00:04Z,Sports Event
http://www.wikidata.org/entity/Q5384389,equestrian at the 2011 Pan American Games – individual dressage,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,48,2,,2023-11-20T09:56:46Z,Sports Event
http://www.wikidata.org/entity/Q5624445,gymnastics at the 2011 Pan American Games – women's rhythmic group all-around,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,30,3,,2023-11-20T09:57:47Z,Sports Event
http://www.wikidata.org/entity/Q4624595,2012 AFL finals series,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,1,,2024-08-09T10:17:08Z,Sports Event
http://www.wikidata.org/entity/Q5443179,fencing at the 2011 Pan American Games – men's sabre,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,18,3,,2023-11-20T09:57:20Z,Sports Event
http://www.wikidata.org/entity/Q4603907,2005 AFL finals series,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,1,,2024-08-09T09:48:30Z,Sports Event
http://www.wikidata.org/entity/Q5198469,cycling at the 2010 Commonwealth Games – men's road time trial,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,62,1,,2022-09-24T03:48:22Z,Sports Event
http://www.wikidata.org/entity/Q4509503,Q4509503,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,2,,2021-03-07T20:20:17Z,Sports Event
http://www.wikidata.org/entity/Q5188138,cross-country skiing at the 2006 Winter Paralympics – men's 1 × 3.75 km + 2 × 5 km relay,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,2,,2023-06-22T19:22:49Z,Sports Event
http://www.wikidata.org/entity/Q7361073,roller skating at the 2011 Pan American Games – women's free skating,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,2,,2023-11-20T09:58:38Z,Sports Event
http://www.wikidata.org/entity/Q11224853,International Racquetball Tour,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,300,2,,2023-08-02T14:07:25Z,Sports Event
http://www.wikidata.org/entity/Q7400375,sailing at the 2011 Pan American Games – men's Laser class,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,13,3,,2023-11-20T09:58:43Z,Sports Event
http://www.wikidata.org/entity/Q5466160,Football at the 2012 Tuvalu Games – Women's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,5,1,,2022-10-26T00:16:51Z,Sports Event
http://www.wikidata.org/entity/Q5198528,cycling at the 2011 Pan American Games – men's cross-country,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,21,3,,2023-11-20T09:55:41Z,Sports Event
http://www.wikidata.org/entity/Q7400376,sailing at the 2011 Pan American Games – Snipe class,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,20,3,,2023-11-20T09:58:44Z,Sports Event
http://www.wikidata.org/entity/Q5647301,handball at the 2011 Pan American Games – men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,120,4,,2023-11-20T09:57:50Z,Sports Event
http://www.wikidata.org/entity/Q5787332,Women's U23 Pan-American Volleyball Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,6,5,,2024-08-21T20:27:55Z,Sports Event
http://www.wikidata.org/entity/Q5033141,canoeing at the 2011 Pan American Games – men's K-2 200 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,22,3,,2023-11-20T09:55:34Z,Sports Event
http://www.wikidata.org/entity/Q6135820,Q6135820,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,2,2,,2021-03-02T17:36:03Z,Sports Event
http://www.wikidata.org/entity/Q5624446,gymnastics at the 2011 Pan American Games – women's rhythmic individual all-around,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,3,,2023-11-20T09:57:48Z,Sports Event
http://www.wikidata.org/entity/Q6889058,modern pentathlon at the 2011 Pan American Games – men's,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,25,2,,2023-11-20T09:57:52Z,Sports Event
http://www.wikidata.org/entity/Q7291648,Randdistrictentoernooi,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,40,3,,2024-07-23T13:04:09Z,Sports Event
http://www.wikidata.org/entity/Q5425585,FIBA Under-16 Americas Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,5,,2024-07-09T14:52:47Z,Sports Event
http://www.wikidata.org/entity/Q5624442,gymnastics at the 2011 Pan American Games – women's rhythmic group 3 ribbons + 2 hoops,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,30,3,,2023-11-20T09:57:45Z,Sports Event
http://www.wikidata.org/entity/Q5742654,Hero Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,5,6,,2024-03-16T07:06:25Z,Sports Event
http://www.wikidata.org/entity/Q5198546,cycling at the 2011 Pan American Games – women's team sprint,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,14,2,,2023-11-20T09:56:31Z,Sports Event
http://www.wikidata.org/entity/Q5198532,cycling at the 2011 Pan American Games – men's sprint,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,14,2,,2023-11-20T09:56:16Z,Sports Event
http://www.wikidata.org/entity/Q5284360,diving at the 2011 Pan American Games – men's 10 metre platform,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,4,,2023-11-20T09:56:41Z,Sports Event
http://www.wikidata.org/entity/Q5198541,cycling at the 2011 Pan American Games – women's road race,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,33,3,,2023-11-20T09:56:29Z,Sports Event
http://www.wikidata.org/entity/Q5443190,fencing at the 2011 Pan American Games – women's team épée,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,30,3,,2023-11-20T09:57:35Z,Sports Event
http://www.wikidata.org/entity/Q5284363,diving at the 2011 Pan American Games – women's 10 metre platform,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,4,,2023-11-20T09:56:42Z,Sports Event
http://www.wikidata.org/entity/Q4509508,Q4509508,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,2,,2021-03-04T23:34:36Z,Sports Event
http://www.wikidata.org/entity/Q6432194,Korfball Europa Shield,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,4,,2024-02-20T19:27:17Z,Sports Event
http://www.wikidata.org/entity/Q5384391,equestrian at the 2011 Pan American Games – individual eventing,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,49,2,,2023-11-20T09:56:47Z,Sports Event
http://www.wikidata.org/entity/Q5805348,Paradise Jam Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2024-09-12T06:04:06Z,Sports Event
http://www.wikidata.org/entity/Q5198526,cycling at the 2011 Pan American Games – men's omnium,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,2,,2023-11-20T09:55:40Z,Sports Event
http://www.wikidata.org/entity/Q5033145,canoeing at the 2011 Pan American Games – women's K-1 200 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,3,,2023-11-20T09:55:36Z,Sports Event
http://www.wikidata.org/entity/Q5443184,fencing at the 2011 Pan American Games – men's épée,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,18,3,,2023-11-20T09:57:32Z,Sports Event
http://www.wikidata.org/entity/Q5033142,canoeing at the 2011 Pan American Games – men's K-4 1000 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,32,3,,2023-11-20T09:55:35Z,Sports Event
http://www.wikidata.org/entity/Q5384396,equestrian at the 2011 Pan American Games – team dressage,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,47,2,,2023-11-20T09:56:53Z,Sports Event
http://www.wikidata.org/entity/Q5443178,fencing at the 2011 Pan American Games – men's foil,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,18,4,,2023-11-20T09:57:19Z,Sports Event
http://www.wikidata.org/entity/Q5624447,gymnastics at the 2011 Pan American Games – women's rhythmic individual ball,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,3,,2023-11-20T09:57:48Z,Sports Event
http://www.wikidata.org/entity/Q10383583,Q10383583,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,1,,2021-03-18T20:37:35Z,Sports Event
http://www.wikidata.org/entity/Q7400374,sailing at the 2011 Pan American Games – men's sailboard,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,3,,2023-11-20T09:58:42Z,Sports Event
http://www.wikidata.org/entity/Q5384392,equestrian at the 2011 Pan American Games – individual jumping,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,55,2,,2023-11-20T09:56:47Z,Sports Event
http://www.wikidata.org/entity/Q7400373,sailing at the 2011 Pan American Games – Lightning class,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,21,3,,2023-11-20T09:58:42Z,Sports Event
http://www.wikidata.org/entity/Q5443188,fencing at the 2011 Pan American Games – women's team sabre,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,31,3,,2023-11-20T09:57:34Z,Sports Event
http://www.wikidata.org/entity/Q5198537,cycling at the 2011 Pan American Games – women's BMX,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,3,,2023-11-20T09:56:27Z,Sports Event
http://www.wikidata.org/entity/Q5639047,Q5639047,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2022-03-12T10:29:34Z,Sports Event
http://www.wikidata.org/entity/Q6971691,National Commissioners Invitational Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2022-10-07T10:54:57Z,Sports Event
http://www.wikidata.org/entity/Q5624377,gymnastics at the 2010 Commonwealth Games – women's rhythmic individual all-around,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,23,1,,2022-10-21T17:22:48Z,Sports Event
http://www.wikidata.org/entity/Q4509514,Q4509514,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,3,,2021-03-05T07:30:38Z,Sports Event
http://www.wikidata.org/entity/Q5198478,cycling at the 2010 Commonwealth Games – women's road time trial,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,28,2,,2022-09-24T03:45:11Z,Sports Event
http://www.wikidata.org/entity/Q5384397,equestrian at the 2011 Pan American Games – team eventing,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,45,2,,2023-11-20T09:57:08Z,Sports Event
http://www.wikidata.org/entity/Q5872715,Q5872715,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,7,1,,2021-02-27T19:56:28Z,Sports Event
http://www.wikidata.org/entity/Q4509502,Q4509502,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,19,2,,2021-03-05T23:28:04Z,Sports Event
http://www.wikidata.org/entity/Q7500810,shooting at the 2000 Summer Olympics – men's 25 metre rapid fire pistol,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,20,2,,2024-11-08T11:01:58Z,Sports Event
http://www.wikidata.org/entity/Q5188141,cross-country skiing at the 2006 Winter Paralympics – women's 3 × 2.5 km relay,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2023-06-22T19:26:00Z,Sports Event
http://www.wikidata.org/entity/Q5443181,fencing at the 2011 Pan American Games – men's team sabre,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,31,3,,2023-11-20T09:57:31Z,Sports Event
http://www.wikidata.org/entity/Q5198470,cycling at the 2010 Commonwealth Games – men's team pursuit,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,21,1,,2023-06-03T02:55:31Z,Sports Event
http://www.wikidata.org/entity/Q7500992,shooting at the 2011 Pan American Games – men's 10 metre air pistol,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,34,2,,2023-11-20T09:58:47Z,Sports Event
http://www.wikidata.org/entity/Q5443185,fencing at the 2011 Pan American Games – women's foil,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,18,3,,2023-11-20T09:57:33Z,Sports Event
http://www.wikidata.org/entity/Q5198477,cycling at the 2010 Commonwealth Games – women's road race,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,58,2,,2022-09-24T03:46:12Z,Sports Event
http://www.wikidata.org/entity/Q5425584,FIBA Under-16 Women's Americas Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,5,,2024-07-09T15:52:33Z,Sports Event
http://www.wikidata.org/entity/Q7400378,sailing at the 2011 Pan American Games – Sunfish class,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,3,,2023-11-20T09:58:44Z,Sports Event
http://www.wikidata.org/entity/Q5443180,fencing at the 2011 Pan American Games – men's team foil,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,31,3,,2023-11-20T09:57:20Z,Sports Event
http://www.wikidata.org/entity/Q7279850,racquetball at the 2011 Pan American Games – men's doubles,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,18,2,,2023-11-20T09:58:10Z,Sports Event
http://www.wikidata.org/entity/Q108822097,2022 IIHF Women's World Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,7,,2024-05-27T15:09:17Z,Sports Event
http://www.wikidata.org/entity/Q111560250,Q111560250,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,30,1,,2023-12-04T18:02:41Z,Sports Event
http://www.wikidata.org/entity/Q1065544,water polo at the 2011 World Aquatics Championships – men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,8,,2024-07-01T21:06:26Z,Sports Event
http://www.wikidata.org/entity/Q123005874,Q123005874,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,1,,2023-10-15T06:01:07Z,Sports Event
http://www.wikidata.org/entity/Q751809,water polo at the 1986 World Aquatics Championships – women's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,6,,2024-07-01T22:11:42Z,Sports Event
http://www.wikidata.org/entity/Q123631492,Q123631492,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,1,,2023-12-05T21:40:47Z,Sports Event
http://www.wikidata.org/entity/Q65120532,2019 Southland Conference Men's Basketball Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,1,,2022-09-05T20:12:02Z,Sports Event
http://www.wikidata.org/entity/Q114205041,Bounce House Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,3,,2024-09-14T13:33:51Z,Sports Event
http://www.wikidata.org/entity/Q104664165,2021 European Speed Skating Championships,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,76,10,,2024-03-31T14:22:49Z,Sports Event
http://www.wikidata.org/entity/Q116060703,2023 Belgian Darts Open,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,48,2,,2024-01-10T00:52:57Z,Sports Event
http://www.wikidata.org/entity/Q108560764,Q108560764,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,28,1,,2022-09-19T07:57:46Z,Sports Event
http://www.wikidata.org/entity/Q512306,volleyball at the 1979 Mediterranean Games – men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,2,,2024-07-16T15:34:19Z,Sports Event
http://www.wikidata.org/entity/Q65216587,Q65216587,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,18,1,,2023-12-04T18:01:58Z,Sports Event
http://www.wikidata.org/entity/Q79403662,25th Arabian Gulf Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,12,,2024-08-31T08:33:53Z,Sports Event
http://www.wikidata.org/entity/Q123483710,Q123483710,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,29,1,,2024-09-13T12:20:37Z,Sports Event
http://www.wikidata.org/entity/Q846096,water polo at the 1994 World Aquatics Championships – men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,8,,2024-07-01T20:49:04Z,Sports Event
http://www.wikidata.org/entity/Q597336,water polo at the 1973 World Aquatics Championships – men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,12,,2024-07-01T17:14:58Z,Sports Event
http://www.wikidata.org/entity/Q115763459,MPL Indonesia,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2024-06-27T20:05:26Z,Sports Event
http://www.wikidata.org/entity/Q116788525,2011 ARFU Development Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,1,,2023-08-31T10:34:10Z,Sports Event
http://www.wikidata.org/entity/Q65079410,2019 Ivy League Men's Basketball Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,1,,2024-04-05T11:19:48Z,Sports Event
http://www.wikidata.org/entity/Q65079355,2019 America East Men's Basketball Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,1,,2024-04-05T11:16:43Z,Sports Event
http://www.wikidata.org/entity/Q123050167,Q123050167,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,1,,2024-01-23T06:54:02Z,Sports Event
http://www.wikidata.org/entity/Q125255984,2024 NCAA Division I men's ice hockey tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,1,,2024-04-01T14:56:55Z,Sports Event
http://www.wikidata.org/entity/Q109396656,2021 South American Women's Sevens,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,5,,2023-09-21T11:26:19Z,Sports Event
http://www.wikidata.org/entity/Q1043342,athletics at the 2008 Summer Olympics – women's 1500 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,33,16,,2024-11-08T13:16:53Z,Sports Event
http://www.wikidata.org/entity/Q115941046,MDL Indonesia,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,14,1,,2024-02-11T07:13:25Z,Sports Event
http://www.wikidata.org/entity/Q106890154,2012 Federation Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,68,1,,2022-01-28T18:41:47Z,Sports Event
http://www.wikidata.org/entity/Q129260812,2024 Major League Baseball postseason,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,3,,2024-10-31T10:31:09Z,Sports Event
http://www.wikidata.org/entity/Q65120737,2019 Big 12 Men's Basketball Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,1,,2024-04-05T11:17:29Z,Sports Event
http://www.wikidata.org/entity/Q108403573,2021 U.S. Open Pool Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,256,1,,2021-12-31T00:41:12Z,Sports Event
http://www.wikidata.org/entity/Q97688879,Q97688879,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,5,1,,2021-02-19T22:13:53Z,Sports Event
http://www.wikidata.org/entity/Q124338353,Q124338353,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,1,,2024-07-31T00:15:47Z,Sports Event
http://www.wikidata.org/entity/Q119425992,2023 FIBA Under-16 Women's Americas Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,3,,2024-10-02T16:45:21Z,Sports Event
http://www.wikidata.org/entity/Q367845,Water polo at the 2001 World Aquatics Championships – Men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,7,,2024-07-01T20:53:03Z,Sports Event
http://www.wikidata.org/entity/Q259720,water polo at the 1998 World Aquatics Championships – women's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,5,,2024-07-01T22:27:11Z,Sports Event
http://www.wikidata.org/entity/Q122904812,Q122904812,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,20,1,,2024-03-11T18:06:02Z,Sports Event
http://www.wikidata.org/entity/Q122128754,2010 ARFU Development Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,3,1,,2023-08-31T10:34:04Z,Sports Event
http://www.wikidata.org/entity/Q120488103,2023 Rio Sul Futsal Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,19,1,,2023-08-06T15:56:15Z,Sports Event
