venue,venueLabel,category,property,propertyLabel,value,unitLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q2699566,Estadi Balear,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,2741,1,8,,2024-08-28T21:00:33Z
http://www.wikidata.org/entity/Q3649379,Municipal Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,12000,1,6,,2024-10-23T13:33:45Z
http://www.wikidata.org/entity/Q3655988,Dilijan City Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,2000,1,7,,2024-06-02T07:11:54Z
http://www.wikidata.org/entity/Q3495282,St. Louis Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,14200,1,9,,2024-02-19T16:48:55Z
http://www.wikidata.org/entity/Q5742500,Camp Municipal de Rugby La Foixarda,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,800,1,6,,2024-11-23T15:49:51Z
http://www.wikidata.org/entity/Q4533552,Mordovia Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,45015,1,55,,2024-08-24T07:25:01Z
http://www.wikidata.org/entity/Q4018529,Waterford Regional Sports Centre,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,3100,1,7,,2024-06-20T13:45:56Z
http://www.wikidata.org/entity/Q4704792,Al Shabab Mubarak Alaiar Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,14,1,7,,2024-02-05T11:29:10Z
http://www.wikidata.org/entity/Q4704017,Al-Hazem Club Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,3000,1,7,,2023-05-31T13:28:33Z
http://www.wikidata.org/entity/Q3655413,Arsenal Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,20048,1,13,,2024-05-03T11:51:39Z
http://www.wikidata.org/entity/Q3139216,Hokkaido Prefectural Sports Center,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,8000,1,9,,2021-06-12T18:35:46Z
http://www.wikidata.org/entity/Q3495540,Stade El Abdi,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,15000,1,8,,2024-10-14T02:58:03Z
http://www.wikidata.org/entity/Q4069762,Arnar Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,2100,1,8,,2024-08-25T09:36:46Z
http://www.wikidata.org/entity/Q3495484,Hocine-Ait Ahmed Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,50000,1,7,,2024-09-28T18:11:46Z
http://www.wikidata.org/entity/Q3474506,Save Mart Center,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,15544,1,6,,2024-11-11T04:12:00Z
http://www.wikidata.org/entity/Q4069007,Arena Vänersborg,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,3000,1,6,,2022-11-10T21:40:57Z
http://www.wikidata.org/entity/Q3733334,Estadio Gasómetro,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,75000,1,8,,2024-09-30T18:56:11Z
http://www.wikidata.org/entity/Q3664881,Angelo Moratti Sports Centre,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,300,1,6,,2024-08-09T15:10:37Z
http://www.wikidata.org/entity/Q3442498,Stadion Stanovi,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,5860,1,8,,2023-08-13T14:30:37Z
http://www.wikidata.org/entity/Q6745183,Pavelló Barris Nord,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,6100,1,6,,2024-06-10T05:56:31Z
http://www.wikidata.org/entity/Q6379120,Zemplin Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,4500,1,6,,2023-11-09T14:38:06Z
http://www.wikidata.org/entity/Q6379120,Zemplin Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,4440,1,6,,2023-11-09T14:38:06Z
http://www.wikidata.org/entity/Q6352233,Kalev Sports Hall,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,1000,1,7,,2023-11-19T11:31:59Z
http://www.wikidata.org/entity/Q7178880,Petro Sport Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,25000,1,11,,2024-08-02T09:54:48Z
http://www.wikidata.org/entity/Q7089414,Omaha Civic Auditorium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,10960,1,6,,2024-11-14T01:10:33Z
http://www.wikidata.org/entity/Q939080,Stade 20 Août 1955,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,15000,1,11,,2024-08-12T23:06:42Z
http://www.wikidata.org/entity/Q1471426,LähiTapiola Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,4628,1,7,,2024-10-19T09:42:29Z
http://www.wikidata.org/entity/Q3271722,Henry Fok Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,14818,1,8,,2024-08-19T07:39:35Z
http://www.wikidata.org/entity/Q3495620,Stade Habib Bouakeul,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,20000,1,8,,2024-08-31T12:39:07Z
http://www.wikidata.org/entity/Q3495715,Estádio Luso-Brasileiro,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,30000,1,7,,2023-04-22T17:13:10Z
http://www.wikidata.org/entity/Q947460,Gelora Delta Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,35000,1,6,,2022-03-07T00:35:03Z
http://www.wikidata.org/entity/Q1548284,Bahrain National Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,30000,1,22,,2024-04-30T08:00:10Z
http://www.wikidata.org/entity/Q912283,DCU Center,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,14800,1,9,,2024-11-25T08:11:07Z
http://www.wikidata.org/entity/Q3277438,Zibo Sports Center Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,45000,1,7,,2023-11-12T17:07:40Z
http://www.wikidata.org/entity/Q890722,Bogyoke Aung San Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,40000,1,14,,2023-05-30T18:20:51Z
http://www.wikidata.org/entity/Q3495963,Honor Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,35000,1,13,,2024-11-07T14:51:34Z
http://www.wikidata.org/entity/Q1519949,Beijing Shooting Range Hall,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,8600,1,14,,2024-09-30T08:52:10Z
http://www.wikidata.org/entity/Q1475645,Highmark Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,71608,1,27,,2024-10-12T15:34:40Z
http://www.wikidata.org/entity/Q841617,Riverbank Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,15000,1,25,,2024-07-10T07:24:08Z
http://www.wikidata.org/entity/Q908481,The Den,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,20146,1,31,,2024-07-08T17:22:40Z
http://www.wikidata.org/entity/Q3495916,Stade Yves-du-Manoir,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,12697,1,8,,2024-10-09T19:38:03Z
http://www.wikidata.org/entity/Q1684285,Mahinda Rajapaksa International Cricket Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,35000,1,9,,2023-06-08T16:40:10Z
http://www.wikidata.org/entity/Q3495617,Estadio Guillermo Plazas Alcid,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,22000,1,7,,2024-10-10T05:26:45Z
http://www.wikidata.org/entity/Q1423431,Madrid Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,12000,1,20,,2024-03-11T13:16:13Z
http://www.wikidata.org/entity/Q849239,Estádio Municipal de Braga,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,30286,1,31,,2024-11-25T16:29:05Z
http://www.wikidata.org/entity/Q858333,Taipei Dome,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,40000,1,10,,2024-11-18T12:30:14Z
http://www.wikidata.org/entity/Q1475645,Highmark Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,73079,1,27,,2024-10-12T15:34:40Z
http://www.wikidata.org/entity/Q3362725,L&N Federal Credit Union Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,55000,1,8,,2024-11-10T18:12:48Z
http://www.wikidata.org/entity/Q859624,Hyde Road,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,40000,1,11,,2024-07-08T16:50:47Z
http://www.wikidata.org/entity/Q3401422,Železarnica Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,4000,1,6,,2023-05-29T19:16:37Z
http://www.wikidata.org/entity/Q1651626,Mindoo Philip Park,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,5000,1,8,,2023-12-22T16:52:42Z
http://www.wikidata.org/entity/Q1548891,FlyDSA Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,13500,1,8,,2024-07-08T20:44:16Z
http://www.wikidata.org/entity/Q3338619,Tomori Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,14500,1,6,,2023-11-16T07:41:52Z
http://www.wikidata.org/entity/Q3325563,Estadio Francisco Artés Carrasco,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,8120,1,10,,2024-11-05T08:43:07Z
http://www.wikidata.org/entity/Q3245092,Prince Abdullah Al Faisal Sports City,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,27000,1,22,,2024-06-13T17:31:43Z
http://www.wikidata.org/entity/Q1421388,Xcel Energy Center,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,17954,1,25,,2024-09-01T15:13:08Z
http://www.wikidata.org/entity/Q3324750,Polideportivo Fernando Martin,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,5700,1,11,,2024-04-25T17:12:43Z
http://www.wikidata.org/entity/Q3328777,Trusts Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,4901,1,6,,2023-09-29T14:44:54Z
http://www.wikidata.org/entity/Q1472896,Sixways Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,12024,1,9,,2024-11-06T15:28:47Z
http://www.wikidata.org/entity/Q1438829,Fort Worth Convention Center,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,11200,1,9,,2024-11-24T10:10:14Z
http://www.wikidata.org/entity/Q866409,Bislett Stadion,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,15400,1,31,,2024-09-02T01:24:35Z
http://www.wikidata.org/entity/Q1540869,Tinsulanonda Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,35000,1,8,,2023-01-14T05:33:44Z
http://www.wikidata.org/entity/Q3272710,Shanghai Indoor Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,10000,1,10,,2024-02-05T15:38:40Z
http://www.wikidata.org/entity/Q1546200,Stade Pershing,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,10000,1,15,,2024-07-21T13:20:50Z
http://www.wikidata.org/entity/Q3299452,Ariake Coliseum,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,10000,1,23,,2024-10-26T03:12:04Z
http://www.wikidata.org/entity/Q5400062,Estadi La Feixa Llarga,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,6294,human,7,,2024-11-24T13:02:36Z
http://www.wikidata.org/entity/Q5376846,Energia Areena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,3500,1,7,,2023-10-08T06:51:32Z
http://www.wikidata.org/entity/Q4120100,Prince Abdulaziz bin Musa'ed Sports City,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,12250,1,7,,2024-04-29T08:04:35Z
http://www.wikidata.org/entity/Q4347035,Arena da Floresta,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,20000,1,7,,2023-05-31T09:17:18Z
http://www.wikidata.org/entity/Q4161838,Dynamo Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,5808,1,16,,2024-10-09T12:03:14Z
http://www.wikidata.org/entity/Q4131718,Gazovik Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,7500,1,10,,2024-05-14T07:17:13Z
http://www.wikidata.org/entity/Q3543956,Dinamo Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,2888,1,6,,2023-02-13T09:37:20Z
http://www.wikidata.org/entity/Q4355360,Estádio da Baixada,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,4000,1,6,,2021-03-08T23:01:04Z
http://www.wikidata.org/entity/Q4355360,Estádio da Baixada,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,6000,1,6,,2021-03-08T23:01:04Z
http://www.wikidata.org/entity/Q4315106,Lithuania National Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,25000,1,7,,2022-11-01T21:12:22Z
http://www.wikidata.org/entity/Q5400204,Estadio Fiscal de Talca,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,16,1,8,,2024-05-07T01:40:56Z
http://www.wikidata.org/entity/Q5400550,Estadio Municipal de Linarejos,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,10000,1,6,,2024-11-24T12:39:30Z
http://www.wikidata.org/entity/Q5400248,Estadio Heraclio Tapia,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,20000,1,7,,2021-07-27T19:05:54Z
http://www.wikidata.org/entity/Q4119771,Al-Zawraa Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,20000,1,6,,2024-06-21T19:36:19Z
http://www.wikidata.org/entity/Q3545654,Shahid Shiroudi Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,30000,1,15,,2024-01-27T07:53:04Z
http://www.wikidata.org/entity/Q5400510,Estadio Tierra de Campeones,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,13171,1,10,,2024-03-27T00:38:02Z
http://www.wikidata.org/entity/Q4987032,Bukovyna Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,12000,1,8,,2023-11-16T10:58:25Z
http://www.wikidata.org/entity/Q4161839,Dynamo Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,15589,1,6,,2024-10-09T12:03:16Z
http://www.wikidata.org/entity/Q5053042,Cathkin Park,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,50000,1,7,,2024-11-02T10:38:46Z
http://www.wikidata.org/entity/Q3496262,Stade Émile Mayrisch,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,4000,1,13,,2024-10-29T10:22:10Z
