entity,entityLabel,category,property,propertyLabel,value,currencyLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q1051315,Cats & Dogs,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,200700000,United States dollar,37,,2024-11-27T21:00:08Z
http://www.wikidata.org/entity/Q309003,Conan the Barbarian,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,68851475,United States dollar,51,,2024-10-30T10:35:11Z
http://www.wikidata.org/entity/Q823239,The Aerial,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,114649,United States dollar,9,,2024-10-20T02:45:49Z
http://www.wikidata.org/entity/Q640450,Doubt,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,51699984,United States dollar,42,,2024-12-01T15:28:44Z
http://www.wikidata.org/entity/Q221236,Star Trek: First Contact,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,146027888,United States dollar,53,,2024-12-01T12:24:45Z
http://www.wikidata.org/entity/Q110278,Vanilla Sky,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,203400000,United States dollar,54,,2024-12-01T15:27:43Z
http://www.wikidata.org/entity/Q154935,(500) Days of Summer,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,60700000,United States dollar,48,,2024-10-29T18:08:29Z
http://www.wikidata.org/entity/Q378311,Alvin and the Chipmunks: The Squeakquel,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,443100000,United States dollar,49,,2024-11-10T15:50:22Z
http://www.wikidata.org/entity/Q387601,Night at the Museum,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,574480841,United States dollar,56,,2024-11-18T12:38:00Z
http://www.wikidata.org/entity/Q200299,All About Eve,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,8489279,United States dollar,68,,2024-12-01T12:27:47Z
http://www.wikidata.org/entity/Q2279015,"Angus, Thongs and Perfect Snogging",Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,14924998,United States dollar,21,,2024-12-03T09:11:35Z
http://www.wikidata.org/entity/Q2579784,Gravity,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,723192705,United States dollar,77,,2024-11-06T05:59:09Z
http://www.wikidata.org/entity/Q387414,Orphan,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,77912251,United States dollar,42,,2024-10-29T18:15:28Z
http://www.wikidata.org/entity/Q1211737,The Bride Wore Black,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,9600000,United States dollar,24,,2024-10-31T17:39:28Z
http://www.wikidata.org/entity/Q257630,Kindergarten Cop,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,201957688,United States dollar,37,,2024-11-24T09:51:42Z
http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,644783140,United States dollar,67,,2024-11-13T13:27:03Z
http://www.wikidata.org/entity/Q383844,Rollerball,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,25852764,United States dollar,19,,2024-11-18T09:49:44Z
http://www.wikidata.org/entity/Q329131,Jerry Maguire,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,273600000,United States dollar,52,,2024-11-19T08:35:49Z
http://www.wikidata.org/entity/Q387601,Night at the Museum,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,574481229,United States dollar,56,,2024-11-18T12:38:00Z
http://www.wikidata.org/entity/Q2855777,Non-Stop,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,222809600,United States dollar,35,,2024-11-28T07:59:37Z
http://www.wikidata.org/entity/Q485677,"I'm a Cyborg, But That's OK",Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,4642401,United States dollar,17,,2024-10-31T01:12:55Z
http://www.wikidata.org/entity/Q1057015,Taken 2,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,376100000,United States dollar,37,,2024-11-11T22:18:15Z
http://www.wikidata.org/entity/Q504157,Fatal Attraction,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,320100000,United States dollar,39,,2024-11-14T13:48:03Z
http://www.wikidata.org/entity/Q31197795,What We Left Behind,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,434437,United States dollar,1,,2024-09-11T03:07:40Z
http://www.wikidata.org/entity/Q1320997,Gulliver's Travels,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,237400000,United States dollar,31,,2024-11-21T11:46:39Z
http://www.wikidata.org/entity/Q54274,Pirates of the Caribbean: At World's End,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,960996492,United States dollar,81,,2024-11-18T11:10:34Z
http://www.wikidata.org/entity/Q673195,Solaris,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,30002758,United States dollar,34,,2024-11-19T12:35:04Z
http://www.wikidata.org/entity/Q1056921,Paranormal Activity 3,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,207000000,United States dollar,27,,2024-11-18T11:36:52Z
http://www.wikidata.org/entity/Q77948675,Shin Ultraman,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,31523533,United States dollar,16,,2024-10-19T15:18:00Z
http://www.wikidata.org/entity/Q26465665,Life,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,100541806,United States dollar,39,,2024-11-08T13:47:49Z
http://www.wikidata.org/entity/Q886662,Northern Pursuit,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,3252000,United States dollar,11,,2024-11-18T22:50:51Z
http://www.wikidata.org/entity/Q409064,The Concorde ... Airport '79,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,65000000,United States dollar,19,,2024-11-22T14:19:20Z
http://www.wikidata.org/entity/Q42726338,It: Chapter Two,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,473122525,United States dollar,45,,2024-11-21T12:38:21Z
http://www.wikidata.org/entity/Q54860489,Black Panther: Wakanda Forever,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,859208836,United States dollar,55,,2024-11-25T01:32:34Z
http://www.wikidata.org/entity/Q18407657,Captain America: Civil War,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,1153296293,United States dollar,67,,2024-12-04T15:32:26Z
http://www.wikidata.org/entity/Q324557,Resident Evil: Afterlife,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,300200000,United States dollar,45,,2024-11-18T10:06:58Z
http://www.wikidata.org/entity/Q46551,The Prestige,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,109676311,United States dollar,76,,2024-11-18T10:52:21Z
http://www.wikidata.org/entity/Q65091255,The Green Knight,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,18888418,United States dollar,26,,2024-12-05T17:14:25Z
http://www.wikidata.org/entity/Q23068002,Maze Runner: The Death Cure,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,288175335,United States dollar,41,,2024-11-18T13:30:20Z
http://www.wikidata.org/entity/Q1810314,Undead,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,229250,United States dollar,10,,2024-10-13T12:56:37Z
http://www.wikidata.org/entity/Q484442,Spider-Man,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,825025036,United States dollar,79,,2024-11-19T12:30:08Z
http://www.wikidata.org/entity/Q752362,Ransom,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,309492681,United States dollar,36,,2024-12-05T06:26:37Z
http://www.wikidata.org/entity/Q21935651,Dunkirk,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,526940665,United States dollar,63,,2024-10-29T19:51:16Z
http://www.wikidata.org/entity/Q13374569,Need for Speed,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,203300000,United States dollar,40,,2024-12-08T06:42:45Z
http://www.wikidata.org/entity/Q17042878,X-Men: Apocalypse,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,543934105,United States dollar,55,,2024-11-25T10:08:02Z
http://www.wikidata.org/entity/Q537407,Mulan,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,304300000,United States dollar,82,,2024-11-26T13:09:18Z
http://www.wikidata.org/entity/Q6494413,Last Holiday,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,109084,pound sterling,5,,2024-11-21T12:25:18Z
http://www.wikidata.org/entity/Q691611,Serenity,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,40445129,United States dollar,40,,2024-11-18T08:41:52Z
http://www.wikidata.org/entity/Q65084655,Palm Springs,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,1512871,United States dollar,29,,2024-11-19T14:59:34Z
http://www.wikidata.org/entity/Q628154,Mission: Impossible – Ghost Protocol,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,694713380,United States dollar,51,,2024-11-18T13:07:03Z
http://www.wikidata.org/entity/Q20002304,Nine Lives,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,57814445,United States dollar,23,,2024-12-02T00:57:35Z
http://www.wikidata.org/entity/Q56000996,Us,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,255185482,United States dollar,38,,2024-11-08T14:06:46Z
http://www.wikidata.org/entity/Q655996,The Devils,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,11000000,United States dollar,21,,2024-12-02T14:10:29Z
http://www.wikidata.org/entity/Q926789,Lars and the Real Girl,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,11293663,United States dollar,28,,2024-11-14T12:20:25Z
http://www.wikidata.org/entity/Q407184,Air Force One,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,315156409,United States dollar,44,,2024-11-21T13:55:11Z
http://www.wikidata.org/entity/Q612298,Nobody Knows,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,2288093,United States dollar,24,,2024-12-06T11:08:29Z
http://www.wikidata.org/entity/Q5815826,Coco,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,807082196,United States dollar,73,,2024-11-20T16:43:19Z
http://www.wikidata.org/entity/Q57966215,The Wandering Earth,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,699760773,United States dollar,27,,2024-11-26T13:52:35Z
http://www.wikidata.org/entity/Q28173075,Red Sparrow,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,151572634,United States dollar,37,,2024-11-26T10:23:50Z
http://www.wikidata.org/entity/Q943338,Hitch,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,368100000,United States dollar,48,,2024-11-21T11:31:15Z
http://www.wikidata.org/entity/Q650613,Unbreakable,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,248100000,United States dollar,47,,2024-12-02T05:11:23Z
http://www.wikidata.org/entity/Q487978,Austin Powers: The Spy Who Shagged Me,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,312016858,United States dollar,41,,2024-10-29T19:36:35Z
http://www.wikidata.org/entity/Q107273994,The Battle at Lake Changjin,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,902172234,United States dollar,23,,2024-09-30T21:36:24Z
http://www.wikidata.org/entity/Q739502,Sex and the City 2,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,288300000,United States dollar,38,,2024-11-19T12:53:02Z
http://www.wikidata.org/entity/Q490588,The Bothersome Man,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,379331,United States dollar,17,,2024-11-13T11:04:38Z
http://www.wikidata.org/entity/Q1392442,Clear and Present Danger,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,215887717,United States dollar,32,,2024-11-14T11:48:53Z
http://www.wikidata.org/entity/Q380981,Tropic Thunder,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,195702963,United States dollar,49,,2024-11-15T12:51:50Z
http://www.wikidata.org/entity/Q60487,The Twilight Saga: Breaking Dawn – Part 2,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,829746820,United States dollar,47,,2024-12-03T21:40:50Z
http://www.wikidata.org/entity/Q1212650,Incendies,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,16025025,United States dollar,36,,2024-11-25T14:32:02Z
http://www.wikidata.org/entity/Q65066669,The Father,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,24777948,United States dollar,42,,2024-11-22T13:48:31Z
http://www.wikidata.org/entity/Q409022,Airport,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,128400000,United States dollar,33,,2024-10-30T07:27:04Z
http://www.wikidata.org/entity/Q104843787,Dog,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,84774243,United States dollar,24,,2024-11-12T12:31:10Z
http://www.wikidata.org/entity/Q24832112,Incredibles 2,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,1242805359,United States dollar,57,,2024-11-19T11:21:03Z
http://www.wikidata.org/entity/Q483941,Schindler's List,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,322139355,United States dollar,96,,2024-12-08T12:41:41Z
http://www.wikidata.org/entity/Q27590871,Paddington 2,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,227994792,United States dollar,40,,2024-12-04T16:31:09Z
http://www.wikidata.org/entity/Q61448040,Parasite,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,263136741,United States dollar,77,,2024-10-29T14:51:27Z
http://www.wikidata.org/entity/Q42759035,Joker,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,1074458282,United States dollar,73,,2024-11-23T04:53:11Z
http://www.wikidata.org/entity/Q5815826,Coco,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,807817888,United States dollar,73,,2024-11-20T16:43:19Z
http://www.wikidata.org/entity/Q6296387,Rio 2,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,500100000,United States dollar,48,,2024-12-01T22:27:47Z
http://www.wikidata.org/entity/Q24953,Monty Python’s Life of Brian,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,20745728,United States dollar,58,,2024-12-03T10:08:37Z
http://www.wikidata.org/entity/Q106506,The Fifth Element,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,263900000,United States dollar,62,,2024-11-06T10:52:40Z
http://www.wikidata.org/entity/Q498109,Rush Hour 3,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,258097122,United States dollar,46,,2024-11-18T09:36:14Z
http://www.wikidata.org/entity/Q102067365,Retirement Home,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,15560767,United States dollar,7,,2024-10-02T00:02:09Z
http://www.wikidata.org/entity/Q20762680,Jumanji: Welcome to the Jungle,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,962102237,United States dollar,55,,2024-11-14T11:38:51Z
http://www.wikidata.org/entity/Q20751310,Angrej,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,306800000,Indian rupee,5,,2024-06-25T05:59:50Z
http://www.wikidata.org/entity/Q88563268,Scream,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,140041405,United States dollar,38,,2024-11-19T13:03:56Z
http://www.wikidata.org/entity/Q30931,Die Another Day,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,431971116,United States dollar,62,,2024-11-14T11:28:58Z
http://www.wikidata.org/entity/Q85877683,Detective Chinatown 3,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,686257563,United States dollar,10,,2024-06-06T08:52:10Z
http://www.wikidata.org/entity/Q21451640,John Wick: Chapter 2,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,171547802,United States dollar,50,,2024-11-12T00:48:00Z
http://www.wikidata.org/entity/Q61448040,Parasite,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,204581001,United States dollar,77,,2024-10-29T14:51:27Z
http://www.wikidata.org/entity/Q18740903,Ferdinand,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,296100000,United States dollar,46,,2024-11-14T14:47:22Z
http://www.wikidata.org/entity/Q733627,A Place in the Sun,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,7000000,United States dollar,43,,2024-11-24T10:46:21Z
http://www.wikidata.org/entity/Q673198,Star Trek: Insurrection,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,112587658,United States dollar,44,,2024-12-01T11:34:35Z
http://www.wikidata.org/entity/Q579209,Evangelion: 1.0 You Are (Not) Alone,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,16444137,United States dollar,22,,2024-11-26T13:13:11Z
http://www.wikidata.org/entity/Q107724,Thunderball,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,141200000,United States dollar,59,,2024-11-26T14:31:28Z
http://www.wikidata.org/entity/Q102438,Harry Potter and the Philosopher's Stone,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,978087613,United States dollar,97,,2024-12-07T17:42:55Z
http://www.wikidata.org/entity/Q107656066,Dragon Ball Super: Super Hero,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,69689168,United States dollar,21,,2024-11-11T02:53:39Z
http://www.wikidata.org/entity/Q1572700,The Fortune Cookie,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,6800000,United States dollar,27,,2024-11-16T08:15:31Z
http://www.wikidata.org/entity/Q62730,Das Boot,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,84970337,United States dollar,50,,2024-11-16T20:15:36Z
http://www.wikidata.org/entity/Q909767,Nacho Libre,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,99255460,United States dollar,25,,2024-11-18T12:38:29Z
http://www.wikidata.org/entity/Q100889636,Decision to Leave,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,16670511,United States dollar,20,,2024-11-14T09:56:29Z
http://www.wikidata.org/entity/Q704513,Yi Yi,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,1196218,United States dollar,22,,2024-11-19T10:21:20Z
http://www.wikidata.org/entity/Q65768604,Thor: Love and Thunder,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,760928081,United States dollar,53,,2024-11-29T11:42:46Z
http://www.wikidata.org/entity/Q505790,Mission: Impossible 2,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,546388105,United States dollar,54,,2024-11-25T16:13:38Z
http://www.wikidata.org/entity/Q505790,Mission: Impossible 2,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,546388108,United States dollar,54,,2024-11-25T16:13:38Z
http://www.wikidata.org/entity/Q107675028,Happening (film),Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,1577367,United States dollar,20,,2024-11-27T16:43:29Z
http://www.wikidata.org/entity/Q1523217,Turbo,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,282600000,United States dollar,46,,2024-11-15T12:46:59Z
http://www.wikidata.org/entity/Q352431,Adaptation,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,32801173,United States dollar,43,,2024-11-04T17:05:00Z
http://www.wikidata.org/entity/Q102225,Harry Potter and the Goblet of Fire,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,895921036,United States dollar,89,,2024-12-07T17:42:18Z
http://www.wikidata.org/entity/Q18547944,The Martian,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,630161890,United States dollar,71,,2024-12-04T15:24:11Z
http://www.wikidata.org/entity/Q429397,Lethal Weapon 4,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,285444603,United States dollar,39,,2024-11-22T13:50:07Z
http://www.wikidata.org/entity/Q15154975,Nightcrawler,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,47398992,United States dollar,48,,2024-12-07T12:15:17Z
http://www.wikidata.org/entity/Q29057443,The Irishman,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,885600,United States dollar,52,,2024-11-21T10:52:57Z
http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,853977126,United States dollar,70,,2024-11-13T13:27:05Z
http://www.wikidata.org/entity/Q105624,The Bourne Identity,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,214034224,United States dollar,60,,2024-12-03T11:01:54Z
http://www.wikidata.org/entity/Q579928,The SpongeBob SquarePants Movie,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,141067127,United States dollar,52,,2024-12-02T11:34:53Z
http://www.wikidata.org/entity/Q1199259,Little Shop of Horrors,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,39032786,United States dollar,27,,2024-11-21T09:14:20Z
http://www.wikidata.org/entity/Q737904,Asterix & Obelix: Mission Cleopatra,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,110989615,United States dollar,46,,2024-11-18T07:58:54Z
http://www.wikidata.org/entity/Q820753,School of Rock,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,131095990,United States dollar,46,,2024-11-19T13:10:08Z
http://www.wikidata.org/entity/Q1147689,The Grey,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,81249176,United States dollar,34,,2024-11-10T14:36:27Z
http://www.wikidata.org/entity/Q719915,The Hobbit: The Desolation of Smaug,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,958366855,United States dollar,69,,2024-11-19T09:35:41Z
http://www.wikidata.org/entity/Q494871,"Spring, Summer, Fall, Winter... and Spring",Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,8945072,United States dollar,39,,2024-11-19T18:44:46Z
http://www.wikidata.org/entity/Q183081,No Country for Old Men,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,171627166,United States dollar,75,,2024-11-14T15:08:22Z
http://www.wikidata.org/entity/Q184605,2012,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,791217826,United States dollar,71,,2024-11-13T11:01:38Z
http://www.wikidata.org/entity/Q35951,Ice Age: Continental Drift,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,877244782,United States dollar,61,,2024-12-07T19:09:07Z
http://www.wikidata.org/entity/Q181795,Star Wars: Episode V – The Empire Strikes Back,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,547879454,United States dollar,82,,2024-12-06T23:16:22Z
http://www.wikidata.org/entity/Q288098,Murder by Death,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,32549247,United States dollar,31,,2024-11-18T14:51:08Z
http://www.wikidata.org/entity/Q110904414,Rise,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,10118003,United States dollar,8,,2024-11-14T12:25:16Z
http://www.wikidata.org/entity/Q151904,Casino Royale,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,609447995,United States dollar,70,,2024-12-05T23:35:53Z
http://www.wikidata.org/entity/Q219315,The Hangover,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,467500000,United States dollar,52,,2024-11-03T22:18:43Z
http://www.wikidata.org/entity/Q327713,Men in Black 3,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,624026776,United States dollar,49,,2024-11-14T13:35:13Z
http://www.wikidata.org/entity/Q208263,The Green Mile,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,286801374,United States dollar,76,,2024-12-03T08:24:31Z
http://www.wikidata.org/entity/Q197491,The Wolverine,Entertainment,http://www.wikidata.org/prop/direct/P2142,http://www.wikidata.org/prop/direct/P2142,414800000,United States dollar,53,,2024-11-15T09:42:39Z
